obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('2191',)",3772597963.62,14,3.46220993996,3779218469.98,3779218541.23,3772597963.62,0.0,internal_timestamp,31.5,1563609163.62,32.9147987366,0,8.38850021362,1025.72637817,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2192',)",3772597963.68,14,3.46222996712,3779218469.98,3779218541.23,3772597963.68,0.0,internal_timestamp,31.486000061,1563609163.68,32.9146003723,0,8.38899993896,1025.72608366,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2193',)",3772597963.75,14,3.46227002144,3779218469.98,3779218541.23,3772597963.75,0.0,internal_timestamp,31.4689998627,1563609163.75,32.9146003723,0,8.38949966431,1025.72593088,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2194',)",3772597963.81,14,3.46232008934,3779218469.98,3779218541.23,3772597963.81,0.0,internal_timestamp,31.4570007324,1563609163.81,32.9146003723,0,8.39000034332,1025.72580087,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2195',)",3772597963.87,14,3.46238994598,3779218469.98,3779218541.23,3772597963.87,0.0,internal_timestamp,31.4440002441,1563609163.87,32.9146003723,0,8.39080047607,1025.72562137,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2196',)",3772597963.93,14,3.46245002747,3779218469.98,3779218541.23,3772597963.93,0.0,internal_timestamp,31.4309997559,1563609163.93,32.9141998291,0,8.39190006256,1025.72508301,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2197',)",3772597964.0,14,3.46251010895,3779218469.98,3779218541.23,3772597964.0,0.0,internal_timestamp,31.4150009155,1563609164.0,32.9137001038,0,8.39309978485,1025.72443815,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2198',)",3772597964.06,14,3.46255993843,3779218469.98,3779218541.23,3772597964.06,0.0,internal_timestamp,31.4009990692,1563609164.06,32.9132003784,0,8.39430046082,1025.72380229,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2199',)",3772597964.12,14,3.46256995201,3779218469.98,3779218541.2,3772597964.12,0.0,internal_timestamp,31.3899993896,1563609164.12,32.9128990173,0,8.39470005035,1025.72345577,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2200',)",3772597964.18,14,3.46251988411,3779218469.98,3779218541.2,3772597964.18,0.0,internal_timestamp,31.3770008087,1563609164.18,32.9128990173,0,8.39420032501,1025.72347118,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2201',)",3772597964.25,14,3.46244001389,3779218469.98,3779218541.2,3772597964.25,0.0,internal_timestamp,31.3630008698,1563609164.25,32.9129981995,0,8.39309978485,1025.72364982,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2202',)",3772597964.31,14,3.4623799324,3779218469.98,3779218541.2,3772597964.31,0.0,internal_timestamp,31.3490009308,1563609164.31,32.9129981995,0,8.39249992371,1025.72367564,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2203',)",3772597964.37,14,3.46238994598,3779218469.98,3779218541.2,3772597964.37,0.0,internal_timestamp,31.3369998932,1563609164.37,32.9126014709,0,8.39299964905,1025.72323479,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2204',)",3772597964.43,14,3.46248006821,3779218469.98,3779218541.2,3772597964.43,0.0,internal_timestamp,31.3209991455,1563609164.43,32.9118003845,0,8.39480018616,1025.7222636,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2205',)",3772597964.49,14,3.46258997917,3779218469.98,3779218541.2,3772597964.49,0.0,internal_timestamp,31.3099994659,1563609164.49,32.9108009338,0,8.39719963074,1025.72107,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2206',)",3772597964.56,14,3.46269989014,3779218469.98,3779218541.2,3772597964.56,0.0,internal_timestamp,31.2980003357,1563609164.56,32.9098014832,0,8.39949989319,1025.71988664,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2207',)",3772597964.62,14,3.46279001236,3779218469.98,3779218541.2,3772597964.62,0.0,internal_timestamp,31.2849998474,1563609164.62,32.9090995789,0,8.40120029449,1025.71902187,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2208',)",3772597964.68,14,3.46286010742,3779218469.98,3779218541.2,3772597964.68,0.0,internal_timestamp,31.2709999084,1563609164.68,32.9086990356,0,8.40240001678,1025.71846381,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2209',)",3772597964.74,14,3.46292996407,3779218469.98,3779218541.2,3772597964.74,0.0,internal_timestamp,31.2590007782,1563609164.74,32.9085006714,0,8.40359973907,1025.71807338,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2210',)",3772597964.81,14,3.46300005913,3779218469.98,3779218541.2,3772597964.81,0.0,internal_timestamp,31.2450008392,1563609164.81,32.9081993103,0,8.40470027924,1025.71760792,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2211',)",3772597964.87,14,3.46305990219,3779218469.98,3779218541.2,3772597964.87,0.0,internal_timestamp,31.232000351,1563609164.87,32.9077987671,0,8.40579986572,1025.71706943,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2212',)",3772597965.1,14,3.46312999725,3779218469.98,3779218541.2,3772597965.1,0.0,internal_timestamp,31.216999054,1563609165.1,32.9072990417,1,8.40709972382,1025.71641398,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2213',)",3772597965.11,14,3.46321988106,3779218469.98,3779218541.2,3772597965.11,0.0,internal_timestamp,31.2059993744,1563609165.11,32.9067993164,0,8.40859985352,1025.71574678,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2214',)",3772597965.12,14,3.4632999897,3779218469.98,3779218541.2,3772597965.12,0.0,internal_timestamp,31.1949996948,1563609165.12,32.90599823,0,8.41040039062,1025.71479826,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2215',)",3772597965.13,14,3.46338009834,3779218469.98,3779218541.2,3772597965.13,0.0,internal_timestamp,31.1800003052,1563609165.13,32.9052009583,0,8.41230010986,1025.7138195,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2216',)",3772597965.18,14,3.46345996857,3779218469.98,3779218541.2,3772597965.18,0.0,internal_timestamp,31.1650009155,1563609165.18,32.9043998718,0,8.4139995575,1025.71286779,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2217',)",3772597965.25,14,3.46352005005,3779218469.98,3779218541.2,3772597965.25,0.0,internal_timestamp,31.1480007172,1563609165.25,32.9035987854,0,8.41549968719,1025.71193682,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2218',)",3772597965.31,14,3.46357011795,3779218469.98,3779218541.2,3772597965.31,0.0,internal_timestamp,31.1359996796,1563609165.31,32.9029998779,0,8.41670036316,1025.71123216,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2219',)",3772597965.37,14,3.46362996101,3779218469.98,3779218541.2,3772597965.37,0.0,internal_timestamp,31.1229991913,1563609165.37,32.9026985168,0,8.41769981384,1025.71078633,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2220',)",3772597965.43,14,3.46366000175,3779218469.98,3779218541.2,3772597965.43,0.0,internal_timestamp,31.1100006104,1563609165.43,32.9024009705,0,8.41829967499,1025.71040351,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2221',)",3772597965.5,14,3.46367001534,3779218469.98,3779218541.2,3772597965.5,0.0,internal_timestamp,31.1000003815,1563609165.5,32.9021987915,0,8.4187002182,1025.7101391,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2222',)",3772597965.56,14,3.46368002892,3779218469.98,3779218541.2,3772597965.56,0.0,internal_timestamp,31.0820007324,1563609165.56,32.9020996094,0,8.41899967194,1025.70993395,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2223',)",3772597965.62,14,3.46371006966,3779218469.98,3779218541.21,3772597965.62,0.0,internal_timestamp,31.0690002441,1563609165.62,32.9019012451,0,8.41940021515,1025.70965879,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2224',)",3772597965.68,14,3.46376991272,3779218469.98,3779218541.21,3772597965.68,0.0,internal_timestamp,31.0529994965,1563609165.68,32.9017982483,0,8.42029953003,1025.70936971,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2225',)",3772597965.74,14,3.46385002136,3779218469.98,3779218541.21,3772597965.74,0.0,internal_timestamp,31.0400009155,1563609165.74,32.9015007019,0,8.42150020599,1025.70889663,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2226',)",3772597965.81,14,3.46392989159,3779218469.98,3779218541.21,3772597965.81,0.0,internal_timestamp,31.0240001678,1563609165.81,32.9006996155,0,8.42319965363,1025.7079402,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2227',)",3772597965.9,14,3.46397995949,3779218469.98,3779218541.21,3772597965.9,0.0,internal_timestamp,31.0130004883,1563609165.9,32.8996009827,1,8.42510032654,1025.70674322,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2228',)",3772597965.93,14,3.46403002739,3779218469.98,3779218541.21,3772597965.93,0.0,internal_timestamp,30.9990005493,1563609165.93,32.898399353,0,8.42679977417,1025.70548198,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2229',)",3772597966.0,14,3.46408009529,3779218469.98,3779218541.21,3772597966.0,0.0,internal_timestamp,30.9850006104,1563609166.0,32.8975982666,0,8.42829990387,1025.7045646,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2230',)",3772597966.06,14,3.46412992477,3779218469.98,3779218541.21,3772597966.06,0.0,internal_timestamp,30.9710006714,1563609166.06,32.8972015381,0,8.42930030823,1025.70403921,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2231',)",3772597966.12,14,3.46420001984,3779218469.98,3779218541.21,3772597966.12,0.0,internal_timestamp,30.9589996338,1563609166.12,32.8970985413,0,8.43029975891,1025.70375332,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2232',)",3772597966.18,14,3.4642701149,3779218469.98,3779218541.21,3772597966.18,0.0,internal_timestamp,30.9449996948,1563609166.18,32.8968009949,0,8.43140029907,1025.7032906,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2233',)",3772597966.25,14,3.46432995796,3779218469.98,3779218541.21,3772597966.25,0.0,internal_timestamp,30.9300003052,1563609166.25,32.8961982727,0,8.43270015717,1025.70255415,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2234',)",3772597966.31,14,3.46438002586,3779218469.98,3779218541.21,3772597966.31,0.0,internal_timestamp,30.9179992676,1563609166.31,32.8953018188,0,8.43420028687,1025.70157111,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2235',)",3772597966.37,14,3.46442008018,3779218469.98,3779218541.21,3772597966.37,0.0,internal_timestamp,30.9050006866,1563609166.37,32.8944015503,0,8.43570041656,1025.70058049,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2236',)",3772597966.43,14,3.46446990967,3779218469.98,3779218541.21,3772597966.43,0.0,internal_timestamp,30.8880004883,1563609166.43,32.893699646,0,8.43690013885,1025.69977216,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2237',)",3772597966.5,14,3.46452999115,3779218469.98,3779218541.21,3772597966.5,0.0,internal_timestamp,30.8740005493,1563609166.5,32.8933982849,0,8.43789958954,1025.69932158,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2238',)",3772597966.56,14,3.46458005905,3779218469.98,3779218541.21,3772597966.56,0.0,internal_timestamp,30.861000061,1563609166.56,32.8932991028,0,8.43859958649,1025.69907906,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2239',)",3772597966.62,14,3.46462988853,3779218469.98,3779218541.21,3772597966.62,0.0,internal_timestamp,30.8439998627,1563609166.62,32.8932991028,0,8.43920040131,1025.69891086,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2240',)",3772597966.68,14,3.46466994286,3779218469.98,3779218541.21,3772597966.68,0.0,internal_timestamp,30.8309993744,1563609166.68,32.8932991028,0,8.43959999084,1025.69879124,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2241',)",3772597966.75,14,3.46468997002,3779218469.98,3779218541.21,3772597966.75,0.0,internal_timestamp,30.813999176,1563609166.75,32.8928985596,0,8.44029998779,1025.69829421,29,13,29,29,29,29,29,29,29,29,44.63218,-124.30797
"('2242',)",3772597966.81,14,3.46473002434,3779218469.98,3779218541.21,3772597966.81,0.0,internal_timestamp,30.8040008545,1563609166.81,32.8925018311,0,8.44120025635,1025.6978021,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2243',)",3772597966.87,14,3.46478009224,3779218469.98,3779218541.21,3772597966.87,0.0,internal_timestamp,30.7870006561,1563609166.87,32.8921012878,0,8.44219970703,1025.69726002,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2244',)",3772597966.93,14,3.46482992172,3779218469.98,3779218541.21,3772597966.93,0.0,internal_timestamp,30.7719993591,1563609166.93,32.8916015625,0,8.44330024719,1025.69663415,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2245',)",3772597967.0,14,3.4648900032,3779218469.98,3779218541.21,3772597967.0,0.0,internal_timestamp,30.7560005188,1563609167.0,32.8912010193,0,8.44449996948,1025.69606651,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2246',)",3772597967.06,14,3.46496009827,3779218469.98,3779218541.21,3772597967.06,0.0,internal_timestamp,30.7399997711,1563609167.06,32.8908996582,0,8.44550037384,1025.69560657,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2247',)",3772597967.12,14,3.46499991417,3779218469.98,3779218541.21,3772597967.12,0.0,internal_timestamp,30.7259998322,1563609167.12,32.890499115,0,8.44639968872,1025.69509326,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2248',)",3772597967.18,14,3.46502995491,3779218469.98,3779218541.21,3772597967.18,0.0,internal_timestamp,30.7140007019,1563609167.18,32.8899993896,0,8.44740009308,1025.69449616,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2249',)",3772597967.25,14,3.46504998207,3779218469.98,3779218541.21,3772597967.25,0.0,internal_timestamp,30.6979999542,1563609167.25,32.8893013,0,8.44830036163,1025.69374035,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2250',)",3772597967.31,14,3.46505999565,3779218469.98,3779218541.21,3772597967.31,0.0,internal_timestamp,30.6830005646,1563609167.31,32.8884010315,0,8.44939994812,1025.69280067,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2251',)",3772597967.37,14,3.46508002281,3779218469.98,3779218541.21,3772597967.37,0.0,internal_timestamp,30.6660003662,1563609167.37,32.8875007629,0,8.45059967041,1025.69183676,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2252',)",3772597967.43,14,3.46510004997,3779218469.98,3779218541.21,3772597967.43,0.0,internal_timestamp,30.6509990692,1563609167.43,32.8866996765,0,8.45170021057,1025.69097464,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2253',)",3772597967.5,14,3.46511006355,3779218469.98,3779218541.21,3772597967.5,0.0,internal_timestamp,30.6369991302,1563609167.5,32.8860015869,0,8.45259952545,1025.6902281,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2254',)",3772597967.56,14,3.46514010429,3779218469.98,3779218541.21,3772597967.56,0.0,internal_timestamp,30.6189994812,1563609167.56,32.8855018616,0,8.4533996582,1025.68963363,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2255',)",3772597967.62,14,3.46515989304,3779218469.98,3779218541.21,3772597967.62,0.0,internal_timestamp,30.6049995422,1563609167.62,32.8851013184,0,8.45400047302,1025.68916519,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2256',)",3772597967.68,14,3.4651799202,3779218469.98,3779218541.21,3772597967.68,0.0,internal_timestamp,30.591999054,1563609167.68,32.8847999573,0,8.45460033417,1025.6887792,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2257',)",3772597967.75,14,3.46520996094,3779218469.98,3779218541.21,3772597967.75,0.0,internal_timestamp,30.5760002136,1563609167.75,32.8847999573,0,8.45499992371,1025.6886458,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2258',)",3772597967.81,14,3.4652299881,3779218469.98,3779218541.21,3772597967.81,0.0,internal_timestamp,30.561000824,1563609167.81,32.8847007751,0,8.45530033112,1025.68845417,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2259',)",3772597967.87,14,3.46524000168,3779218469.98,3779218541.21,3772597967.87,0.0,internal_timestamp,30.545999527,1563609167.87,32.884601593,0,8.45549964905,1025.68827775,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2260',)",3772597967.93,14,3.46526002884,3779218469.98,3779218541.21,3772597967.93,0.0,internal_timestamp,30.5310001373,1563609167.93,32.8847007751,0,8.45569992065,1025.68825664,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2261',)",3772597967.99,14,3.46527004242,3779218469.98,3779218541.21,3772597967.99,0.0,internal_timestamp,30.5149993896,1563609167.99,32.8847007751,0,8.45580005646,1025.6881683,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2262',)",3772597968.06,14,3.465280056,3779218469.98,3779218541.22,3772597968.06,0.0,internal_timestamp,30.4990005493,1563609168.06,32.884601593,0,8.45600032806,1025.68798717,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2263',)",3772597968.12,14,3.465280056,3779218469.98,3779218541.22,3772597968.12,0.0,internal_timestamp,30.486000061,1563609168.12,32.8844985962,0,8.456199646,1025.68781692,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2264',)",3772597968.18,14,3.46526002884,3779218469.98,3779218541.22,3772597968.18,0.0,internal_timestamp,30.4689998627,1563609168.18,32.8841018677,0,8.4563999176,1025.68739802,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2265',)",3772597968.24,14,3.4652299881,3779218469.98,3779218541.22,3772597968.24,0.0,internal_timestamp,30.4510002136,1563609168.24,32.8835983276,0,8.45650005341,1025.68690591,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2266',)",3772597968.31,14,3.46520996094,3779218469.98,3779218541.22,3772597968.31,0.0,internal_timestamp,30.4340000153,1563609168.31,32.8833999634,0,8.45660018921,1025.68665754,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2267',)",3772597968.37,14,3.46518993378,3779218469.98,3779218541.22,3772597968.37,0.0,internal_timestamp,30.4190006256,1563609168.37,32.8832015991,0,8.45660018921,1025.68643341,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2268',)",3772597968.43,14,3.46516990662,3779218469.98,3779218541.22,3772597968.43,0.0,internal_timestamp,30.4060001373,1563609168.43,32.8830986023,0,8.45650005341,1025.68630824,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2269',)",3772597968.49,14,3.46515989304,3779218469.98,3779218541.22,3772597968.49,0.0,internal_timestamp,30.388999939,1563609168.49,32.8829994202,0,8.4563999176,1025.68616774,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2270',)",3772597968.56,14,3.46514010429,3779218469.98,3779218541.22,3772597968.56,0.0,internal_timestamp,30.3740005493,1563609168.56,32.8829994202,0,8.456199646,1025.6861292,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2271',)",3772597968.62,14,3.46512007713,3779218469.98,3779218541.22,3772597968.62,0.0,internal_timestamp,30.3560009003,1563609168.62,32.882900238,0,8.45600032806,1025.68599906,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2272',)",3772597968.68,14,3.46511006355,3779218469.98,3779218541.22,3772597968.68,0.0,internal_timestamp,30.3360004425,1563609168.68,32.8829994202,0,8.45590019226,1025.68600028,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2273',)",3772597968.75,14,3.46511006355,3779218469.98,3779218541.22,3772597968.75,0.0,internal_timestamp,30.3169994354,1563609168.75,32.8829994202,0,8.45590019226,1025.68591327,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2274',)",3772597968.81,14,3.46511006355,3779218469.98,3779218541.22,3772597968.81,0.0,internal_timestamp,30.3020000458,1563609168.81,32.8829994202,0,8.45590019226,1025.68584459,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2275',)",3772597968.87,14,3.46512007713,3779218469.98,3779218541.22,3772597968.87,0.0,internal_timestamp,30.2900009155,1563609168.87,32.8829994202,0,8.45600032806,1025.68577457,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2276',)",3772597968.93,14,3.46512007713,3779218469.98,3779218541.22,3772597968.93,0.0,internal_timestamp,30.2759990692,1563609168.93,32.882900238,0,8.45610046387,1025.68561766,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2277',)",3772597969.0,14,3.46512007713,3779218469.98,3779218541.22,3772597969.0,0.0,internal_timestamp,30.2569999695,1563609169.0,32.882900238,0,8.45610046387,1025.68553066,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2278',)",3772597969.06,14,3.46513009071,3779218469.98,3779218541.22,3772597969.06,0.0,internal_timestamp,30.2420005798,1563609169.06,32.8830986023,0,8.45610046387,1025.68561743,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2279',)",3772597969.12,14,3.46515011787,3779218469.98,3779218541.22,3772597969.12,0.0,internal_timestamp,30.2240009308,1563609169.12,32.8832015991,0,8.456199646,1025.68560079,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2280',)",3772597969.29,14,3.46515989304,3779218469.98,3779218541.22,3772597969.29,0.0,internal_timestamp,30.2110004425,1563609169.29,32.8833007812,1,8.456199646,1025.68561899,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2281',)",3772597969.3,14,3.46515011787,3779218469.98,3779218541.22,3772597969.3,0.0,internal_timestamp,30.1940002441,1563609169.3,32.8833007812,0,8.456199646,1025.68554115,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2282',)",3772597969.31,14,3.46515011787,3779218469.98,3779218541.22,3772597969.31,0.0,internal_timestamp,30.1779994965,1563609169.31,32.8832015991,0,8.45610046387,1025.68540508,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2283',)",3772597969.37,14,3.46514010429,3779218469.98,3779218541.22,3772597969.37,0.0,internal_timestamp,30.158000946,1563609169.37,32.8832015991,0,8.456199646,1025.68529858,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2284',)",3772597969.43,14,3.46514010429,3779218469.98,3779218541.22,3772597969.43,0.0,internal_timestamp,30.1439990997,1563609169.43,32.8832015991,1,8.45610046387,1025.68524939,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2285',)",3772597969.5,14,3.46512007713,3779218469.98,3779218541.22,3772597969.5,0.0,internal_timestamp,30.1259994507,1563609169.5,32.8830986023,0,8.45610046387,1025.68508626,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2286',)",3772597969.56,14,3.46511006355,3779218469.98,3779218541.22,3772597969.56,0.0,internal_timestamp,30.1100006104,1563609169.56,32.882900238,0,8.45610046387,1025.68485754,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2287',)",3772597969.62,14,3.46510004997,3779218469.98,3779218541.22,3772597969.62,0.0,internal_timestamp,30.093000412,1563609169.62,32.8828010559,0,8.45610046387,1025.68470197,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2288',)",3772597969.68,14,3.46507000923,3779218469.98,3779218541.22,3772597969.68,0.0,internal_timestamp,30.077999115,1563609169.68,32.882598877,0,8.45600032806,1025.68448991,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2289',)",3772597969.75,14,3.46504998207,3779218469.98,3779218541.22,3772597969.75,0.0,internal_timestamp,30.061000824,1563609169.75,32.8824005127,0,8.45600032806,1025.68425662,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2290',)",3772597969.81,14,3.46501994133,3779218469.98,3779218541.22,3772597969.81,0.0,internal_timestamp,30.0419998169,1563609169.81,32.8821983337,0,8.45590019226,1025.68402624,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2291',)",3772597969.87,14,3.46498990059,3779218469.98,3779218541.22,3772597969.87,0.0,internal_timestamp,30.0249996185,1563609169.87,32.8819007874,0,8.45580005646,1025.68373029,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2292',)",3772597969.93,14,3.46496009827,3779218469.98,3779218541.22,3772597969.93,0.0,internal_timestamp,30.0119991302,1563609169.93,32.8818016052,0,8.45569992065,1025.6836081,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2293',)",3772597970.0,14,3.46495008469,3779218469.98,3779218541.22,3772597970.0,0.0,internal_timestamp,29.9969997406,1563609170.0,32.8816986084,0,8.45569992065,1025.68345873,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2294',)",3772597970.06,14,3.46494007111,3779218469.98,3779218541.22,3772597970.06,0.0,internal_timestamp,29.9829998016,1563609170.06,32.8815994263,0,8.45569992065,1025.68331705,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2295',)",3772597970.12,14,3.46493005753,3779218469.98,3779218541.22,3772597970.12,0.0,internal_timestamp,29.966999054,1563609170.12,32.881401062,0,8.45580005646,1025.68307343,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2296',)",3772597970.18,14,3.46492004395,3779218469.98,3779218541.22,3772597970.18,0.0,internal_timestamp,29.954000473,1563609170.18,32.8811988831,0,8.45590019226,1025.68284054,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2297',)",3772597970.24,14,3.46490001678,3779218469.98,3779218541.22,3772597970.24,0.0,internal_timestamp,29.9370002747,1563609170.24,32.8809013367,0,8.45590019226,1025.6825297,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2298',)",3772597970.31,14,3.46487998962,3779218469.98,3779218541.22,3772597970.31,0.0,internal_timestamp,29.9200000763,1563609170.31,32.8807983398,0,8.45590019226,1025.68237132,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2299',)",3772597970.37,14,3.46487998962,3779218469.98,3779218541.22,3772597970.37,0.0,internal_timestamp,29.9050006866,1563609170.37,32.8807983398,0,8.45590019226,1025.6823028,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2300',)",3772597970.43,14,3.46490001678,3779218469.98,3779218541.22,3772597970.43,0.0,internal_timestamp,29.8869991302,1563609170.43,32.8810005188,0,8.45590019226,1025.68237901,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('2301',)",3772597970.49,14,3.46492004395,3779218469.98,3779218541.22,3772597970.49,0.0,internal_timestamp,29.8740005493,1563609170.49,32.8811988831,0,8.45590019226,1025.68247509,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
