obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('521',)",3772425035.24,14,3.5123000145,3779218469.05,3779218539.26,3772425035.24,0.0,internal_timestamp,62.3359985352,1563436235.24,33.7150001526,0,8.09020042419,1026.53971816,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('522',)",3772425035.31,14,3.51236009598,3779218469.05,3779218539.27,3772425035.31,0.0,internal_timestamp,62.3149986267,1563436235.31,33.7145996094,0,8.09140014648,1026.53912863,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('523',)",3772425035.37,14,3.5124399662,3779218469.05,3779218539.27,3772425035.37,0.0,internal_timestamp,62.2919998169,1563436235.37,33.7141990662,0,8.09259986877,1026.53852993,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('524',)",3772425035.43,14,3.51251006126,3779218469.05,3779218539.27,3772425035.43,0.0,internal_timestamp,62.2680015564,1563436235.43,33.7139015198,0,8.09370040894,1026.53802223,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('525',)",3772425035.49,14,3.51255989075,3779218469.05,3779218539.27,3772425035.49,0.0,internal_timestamp,62.2449989319,1563436235.49,33.7136001587,0,8.09459972382,1026.53754613,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('526',)",3772425035.56,14,3.51257991791,3779218469.05,3779218539.27,3772425035.56,0.0,internal_timestamp,62.2229995728,1563436235.56,33.7134017944,0,8.09510040283,1026.53721492,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('527',)",3772425035.62,14,3.51257991791,3779218469.05,3779218539.27,3772425035.62,0.0,internal_timestamp,62.2010002136,1563436235.62,33.7132987976,0,8.09519958496,1026.53701845,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('528',)",3772425035.68,14,3.51257991791,3779218469.05,3779218539.27,3772425035.68,0.0,internal_timestamp,62.1800003052,1563436235.68,33.7134017944,0,8.09510040283,1026.53701777,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('529',)",3772425035.75,14,3.51257991791,3779218469.05,3779218539.27,3772425035.75,0.0,internal_timestamp,62.1549987793,1563436235.75,33.7136001587,0,8.09479999542,1026.53710359,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('530',)",3772425035.81,14,3.51257991791,3779218469.05,3779218539.27,3772425035.81,0.0,internal_timestamp,62.1319999695,1563436235.81,33.7137985229,0,8.09469985962,1026.53716871,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('531',)",3772425035.87,14,3.51258993149,3779218469.05,3779218539.27,3772425035.87,0.0,internal_timestamp,62.1069984436,1563436235.87,33.7139015198,0,8.09479999542,1026.53711993,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('532',)",3772425035.93,14,3.51261997223,3779218469.05,3779218539.27,3772425035.93,0.0,internal_timestamp,62.0870018005,1563436235.93,33.7139015198,0,8.09510040283,1026.53698341,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('533',)",3772425035.99,14,3.51263999939,3779218469.05,3779218539.27,3772425035.99,0.0,internal_timestamp,62.0699996948,1563436235.99,33.7136993408,0,8.09549999237,1026.53668721,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('534',)",3772425036.06,14,3.51267004013,3779218469.05,3779218539.27,3772425036.06,0.0,internal_timestamp,62.047000885,1563436236.06,33.7135009766,0,8.09599971771,1026.53635156,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('535',)",3772425036.12,14,3.51269006729,3779218469.05,3779218539.27,3772425036.12,0.0,internal_timestamp,62.0229988098,1563436236.12,33.7131996155,0,8.09669971466,1026.53590061,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('536',)",3772425036.18,14,3.51272010803,3779218469.05,3779218539.27,3772425036.18,0.0,internal_timestamp,61.9990005493,1563436236.18,33.712600708,1,8.09749984741,1026.53520131,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('537',)",3772425036.42,14,3.51273989677,3779218469.05,3779218539.27,3772425036.42,0.0,internal_timestamp,61.9790000916,1563436236.42,33.7117004395,0,8.0986995697,1026.53422427,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('538',)",3772425036.43,14,3.51276993752,3779218469.05,3779218539.27,3772425036.43,0.0,internal_timestamp,61.9570007324,1563436236.43,33.7108001709,0,8.10000038147,1026.53322296,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('539',)",3772425036.43,14,3.51279997826,3779218469.05,3779218539.27,3772425036.43,0.0,internal_timestamp,61.936000824,1563436236.43,33.7100982666,0,8.10099983215,1026.53242683,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('540',)",3772425036.46,14,3.51282000542,3779218469.05,3779218539.27,3772425036.46,0.0,internal_timestamp,61.9129981995,1563436236.46,33.7098999023,1,8.1014995575,1026.53209114,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('541',)",3772425036.49,14,3.51284003258,3779218469.05,3779218539.27,3772425036.49,0.0,internal_timestamp,61.8899993896,1563436236.49,33.7099990845,0,8.1015996933,1026.53204855,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('542',)",3772425036.56,14,3.51286005974,3779218469.05,3779218539.27,3772425036.56,0.0,internal_timestamp,61.8689994812,1563436236.56,33.7100982666,0,8.1016998291,1026.53201512,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('543',)",3772425036.62,14,3.51287007332,3779218469.05,3779218539.27,3772425036.62,0.0,internal_timestamp,61.8479995728,1563436236.62,33.7099990845,0,8.10200023651,1026.53179618,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('544',)",3772425036.68,14,3.51289010048,3779218469.05,3779218539.27,3772425036.68,0.0,internal_timestamp,61.8269996643,1563436236.68,33.7094993591,0,8.10270023346,1026.53120336,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('545',)",3772425036.75,14,3.5129199028,3779218469.05,3779218539.27,3772425036.75,0.0,internal_timestamp,61.8069992065,1563436236.75,33.7088012695,0,8.10379981995,1026.53039983,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('546',)",3772425036.81,14,3.51297998428,3779218469.05,3779218539.27,3772425036.81,0.0,internal_timestamp,61.783000946,1563436236.81,33.7080001831,0,8.10529994965,1026.52943735,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('547',)",3772425036.87,14,3.51304006577,3779218469.05,3779218539.27,3772425036.87,0.0,internal_timestamp,61.7630004883,1563436236.87,33.7070007324,0,8.10700035095,1026.52830766,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('548',)",3772425036.93,14,3.51307988167,3779218469.05,3779218539.27,3772425036.93,0.0,internal_timestamp,61.7430000305,1563436236.93,33.7057991028,0,8.10879993439,1026.52700453,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('549',)",3772425037.0,14,3.51310992241,3779218469.05,3779218539.27,3772425037.0,0.0,internal_timestamp,61.716999054,1563436237.0,33.7047996521,0,8.11019992828,1026.52589217,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('550',)",3772425037.06,14,3.51310992241,3779218469.05,3779218539.27,3772425037.06,0.0,internal_timestamp,61.6949996948,1563436237.06,33.7038993835,0,8.11110019684,1026.52495059,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('551',)",3772425037.12,14,3.51311993599,3779218469.06,3779218539.27,3772425037.12,0.0,internal_timestamp,61.6759986877,1563436237.12,33.7034988403,0,8.11159992218,1026.52447462,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('552',)",3772425037.18,14,3.51312994957,3779218469.06,3779218539.27,3772425037.18,0.0,internal_timestamp,61.6570014954,1563436237.18,33.7032012939,0,8.11200046539,1026.52409427,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('553',)",3772425037.24,14,3.51313996315,3779218469.06,3779218539.27,3772425037.24,0.0,internal_timestamp,61.6339988708,1563436237.24,33.7030982971,0,8.11219978333,1026.52387823,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('554',)",3772425037.31,14,3.51313996315,3779218469.06,3779218539.27,3772425037.31,0.0,internal_timestamp,61.6150016785,1563436237.31,33.7028999329,0,8.11250019073,1026.52359065,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('555',)",3772425037.37,14,3.51313996315,3779218469.06,3779218539.27,3772425037.37,0.0,internal_timestamp,61.5950012207,1563436237.37,33.7028007507,0,8.11260032654,1026.52340619,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('556',)",3772425037.43,14,3.51312994957,3779218469.06,3779218539.27,3772425037.43,0.0,internal_timestamp,61.5740013123,1563436237.43,33.7025985718,0,8.11270046234,1026.52313635,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('557',)",3772425037.5,14,3.51312994957,3779218469.06,3779218539.27,3772425037.5,0.0,internal_timestamp,61.5540008545,1563436237.5,33.7027015686,0,8.11260032654,1026.52314041,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('558',)",3772425037.56,14,3.51312994957,3779218469.06,3779218539.27,3772425037.56,0.0,internal_timestamp,61.533000946,1563436237.56,33.7028007507,0,8.11240005493,1026.52315186,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('559',)",3772425037.62,14,3.51311993599,3779218469.06,3779218539.27,3772425037.62,0.0,internal_timestamp,61.5149993896,1563436237.62,33.702999115,0,8.11219978333,1026.52325485,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('560',)",3772425037.68,14,3.51311993599,3779218469.06,3779218539.27,3772425037.68,0.0,internal_timestamp,61.4910011292,1563436237.68,33.7030982971,0,8.11209964752,1026.52323759,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('561',)",3772425037.75,14,3.51310992241,3779218469.06,3779218539.27,3772425037.75,0.0,internal_timestamp,61.46900177,1563436237.75,33.702999115,0,8.11209964752,1026.52305893,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('562',)",3772425037.81,14,3.51310992241,3779218469.06,3779218539.27,3772425037.81,0.0,internal_timestamp,61.4430007935,1563436237.81,33.7028999329,0,8.11229991913,1026.522832,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('563',)",3772425037.87,14,3.51311993599,3779218469.06,3779218539.27,3772425037.87,0.0,internal_timestamp,61.4249992371,1563436237.87,33.7027015686,0,8.11260032654,1026.52254897,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('564',)",3772425037.93,14,3.51313996315,3779218469.06,3779218539.27,3772425037.93,0.0,internal_timestamp,61.4020004272,1563436237.93,33.7024002075,0,8.11310005188,1026.52213247,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('565',)",3772425037.99,14,3.51314997673,3779218469.06,3779218539.27,3772425037.99,0.0,internal_timestamp,61.3839988708,1563436237.99,33.7020988464,0,8.11359977722,1026.52173887,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('566',)",3772425038.06,14,3.51317000389,3779218469.06,3779218539.27,3772425038.06,0.0,internal_timestamp,61.361000061,1563436238.06,33.7016983032,0,8.11419963837,1026.5212296,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('567',)",3772425038.12,14,3.51319003105,3779218469.06,3779218539.27,3772425038.12,0.0,internal_timestamp,61.3409996033,1563436238.12,33.7014007568,0,8.11480045319,1026.52081472,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('568',)",3772425038.18,14,3.51321005821,3779218469.06,3779218539.28,3772425038.18,0.0,internal_timestamp,61.3190002441,1563436238.18,33.7010002136,0,8.11540031433,1026.52031002,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('569',)",3772425038.25,14,3.51324009895,3779218469.06,3779218539.28,3772425038.25,0.0,internal_timestamp,61.2980003357,1563436238.25,33.7008018494,0,8.11590003967,1026.51998346,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('570',)",3772425038.31,14,3.5132598877,3779218469.06,3779218539.28,3772425038.31,0.0,internal_timestamp,61.2760009766,1563436238.31,33.7005004883,0,8.11639976501,1026.51957153,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('571',)",3772425038.37,14,3.5132598877,3779218469.06,3779218539.28,3772425038.37,0.0,internal_timestamp,61.2579994202,1563436238.37,33.7001991272,0,8.11680030823,1026.51919274,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('572',)",3772425038.43,14,3.5132598877,3779218469.06,3779218539.28,3772425038.43,0.0,internal_timestamp,61.2400016785,1563436238.43,33.6999015808,0,8.11709976196,1026.51883207,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('573',)",3772425038.5,14,3.5132598877,3779218469.06,3779218539.28,3772425038.5,0.0,internal_timestamp,61.2159996033,1563436238.5,33.6996994019,0,8.11730003357,1026.5185335,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('574',)",3772425038.56,14,3.5132598877,3779218469.06,3779218539.28,3772425038.56,0.0,internal_timestamp,61.1959991455,1563436238.56,33.6995010376,0,8.11750030518,1026.51825627,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('575',)",3772425038.62,14,3.5132598877,3779218469.06,3779218539.28,3772425038.62,0.0,internal_timestamp,61.172000885,1563436238.62,33.6995010376,0,8.11760044098,1026.51813128,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('576',)",3772425038.68,14,3.51326990128,3779218469.06,3779218539.28,3772425038.68,0.0,internal_timestamp,61.1539993286,1563436238.68,33.6994018555,0,8.11779975891,1026.51794116,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('577',)",3772425038.75,14,3.5132598877,3779218469.06,3779218539.28,3772425038.75,0.0,internal_timestamp,61.1319999695,1563436238.75,33.6991996765,0,8.11800003052,1026.51765178,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('578',)",3772425038.81,14,3.5132598877,3779218469.06,3779218539.28,3772425038.81,0.0,internal_timestamp,61.1090011597,1563436238.81,33.6988983154,0,8.11820030212,1026.51728001,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('579',)",3772425038.87,14,3.51324009895,3779218469.06,3779218539.28,3772425038.87,0.0,internal_timestamp,61.0900001526,1563436238.87,33.6986999512,0,8.11830043793,1026.51702232,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('580',)",3772425038.93,14,3.51323008537,3779218469.06,3779218539.28,3772425038.93,0.0,internal_timestamp,61.0690002441,1563436238.93,33.6985015869,0,8.11839962006,1026.51675562,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('581',)",3772425039.0,14,3.51324009895,3779218469.06,3779218539.28,3772425039.0,0.0,internal_timestamp,61.047000885,1563436239.0,33.6985015869,0,8.11839962006,1026.51665476,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('582',)",3772425039.06,14,3.5132598877,3779218469.06,3779218539.28,3772425039.06,0.0,internal_timestamp,61.0239982605,1563436239.06,33.698600769,0,8.11849975586,1026.51661214,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('583',)",3772425039.12,14,3.51327991486,3779218469.06,3779218539.28,3772425039.12,0.0,internal_timestamp,61.0050010681,1563436239.12,33.6986999512,0,8.11870002747,1026.51657292,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('584',)",3772425039.18,14,3.51328992844,3779218469.06,3779218539.28,3772425039.18,0.0,internal_timestamp,60.986000061,1563436239.18,33.6986999512,0,8.11880016327,1026.51647084,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('585',)",3772425039.24,14,3.51327991486,3779218469.06,3779218539.28,3772425039.24,0.0,internal_timestamp,60.9659996033,1563436239.24,33.6985015869,0,8.11890029907,1026.51620857,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('586',)",3772425039.31,14,3.51326990128,3779218469.06,3779218539.28,3772425039.31,0.0,internal_timestamp,60.9430007935,1563436239.31,33.6983985901,0,8.11900043488,1026.51600737,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('587',)",3772425039.37,14,3.51327991486,3779218469.06,3779218539.28,3772425039.37,0.0,internal_timestamp,60.922000885,1563436239.37,33.6983985901,0,8.11900043488,1026.51591109,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('588',)",3772425039.43,14,3.51328992844,3779218469.06,3779218539.28,3772425039.43,0.0,internal_timestamp,60.9000015259,1563436239.43,33.698600769,0,8.11900043488,1026.51596883,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('589',)",3772425039.5,14,3.5133099556,3779218469.06,3779218539.28,3772425039.5,0.0,internal_timestamp,60.8759994507,1563436239.5,33.6986999512,0,8.11900043488,1026.51593659,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('590',)",3772425039.56,14,3.5133099556,3779218469.06,3779218539.28,3772425039.56,0.0,internal_timestamp,60.8559989929,1563436239.56,33.6987991333,0,8.119099617,1026.51590788,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('591',)",3772425039.62,14,3.5133099556,3779218469.06,3779218539.28,3772425039.62,0.0,internal_timestamp,60.8359985352,1563436239.62,33.6986999512,0,8.119099617,1026.51573838,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('592',)",3772425039.68,14,3.51329994202,3779218469.06,3779218539.28,3772425039.68,0.0,internal_timestamp,60.8129997253,1563436239.68,33.698600769,0,8.11919975281,1026.51554017,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('593',)",3772425039.75,14,3.51328992844,3779218469.06,3779218539.28,3772425039.75,0.0,internal_timestamp,60.7900009155,1563436239.75,33.698299408,0,8.11919975281,1026.51519833,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('594',)",3772425039.81,14,3.51326990128,3779218469.06,3779218539.28,3772425039.81,0.0,internal_timestamp,60.7700004578,1563436239.81,33.6981010437,0,8.11929988861,1026.51493606,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('595',)",3772425039.87,14,3.5132598877,3779218469.06,3779218539.28,3772425039.87,0.0,internal_timestamp,60.75,1563436239.87,33.6978988647,0,8.11950016022,1026.51465584,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('596',)",3772425039.93,14,3.51326990128,3779218469.06,3779218539.28,3772425039.93,0.0,internal_timestamp,60.7260017395,1563436239.93,33.6978988647,0,8.11960029602,1026.51453085,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('597',)",3772425040.0,14,3.51327991486,3779218469.06,3779218539.28,3772425040.0,0.0,internal_timestamp,60.702999115,1563436240.0,33.6978988647,0,8.11960029602,1026.51442539,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('598',)",3772425040.06,14,3.51327991486,3779218469.06,3779218539.28,3772425040.06,0.0,internal_timestamp,60.6829986572,1563436240.06,33.6980018616,0,8.11960029602,1026.51441449,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('599',)",3772425040.12,14,3.51327991486,3779218469.06,3779218539.27,3772425040.12,0.0,internal_timestamp,60.6599998474,1563436240.12,33.6981010437,0,8.11960029602,1026.51438685,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('600',)",3772425040.21,14,3.51326990128,3779218469.06,3779218539.27,3772425040.21,0.0,internal_timestamp,60.641998291,1563436240.21,33.6980018616,1,8.11950016022,1026.51424148,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('601',)",3772425040.24,14,3.5132598877,3779218469.06,3779218539.27,3772425040.24,0.0,internal_timestamp,60.6180000305,1563436240.24,33.6978988647,0,8.11950016022,1026.51405067,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('602',)",3772425040.31,14,3.5132598877,3779218469.06,3779218539.27,3772425040.31,0.0,internal_timestamp,60.59400177,1563436240.31,33.6977996826,0,8.11970043182,1026.51383291,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('603',)",3772425040.37,14,3.5132598877,3779218469.06,3779218539.27,3772425040.37,0.0,internal_timestamp,60.5719985962,1563436240.37,33.6976013184,0,8.11979961395,1026.5135616,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('604',)",3772425040.43,14,3.5132598877,3779218469.06,3779218539.27,3772425040.43,0.0,internal_timestamp,60.5499992371,1563436240.43,33.6973991394,0,8.11999988556,1026.51327222,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('605',)",3772425040.49,14,3.51326990128,3779218469.06,3779218539.27,3772425040.49,0.0,internal_timestamp,60.5289993286,1563436240.49,33.6974983215,0,8.12010002136,1026.51323878,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('606',)",3772425040.56,14,3.51326990128,3779218469.06,3779218539.27,3772425040.56,0.0,internal_timestamp,60.5069999695,1563436240.56,33.6974983215,0,8.12010002136,1026.51313792,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('607',)",3772425040.62,14,3.51327991486,3779218469.06,3779218539.27,3772425040.62,0.0,internal_timestamp,60.4840011597,1563436240.62,33.6974983215,0,8.12020015717,1026.51301751,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('608',)",3772425040.68,14,3.51327991486,3779218469.06,3779218539.27,3772425040.68,0.0,internal_timestamp,60.4599990845,1563436240.68,33.6976013184,1,8.12020015717,1026.51298826,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('609',)",3772425040.82,14,3.51327991486,3779218469.06,3779218539.27,3772425040.82,0.0,internal_timestamp,60.438999176,1563436240.82,33.6976013184,0,8.12020015717,1026.51289198,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('610',)",3772425040.82,14,3.51328992844,3779218469.06,3779218539.27,3772425040.82,0.0,internal_timestamp,60.4160003662,1563436240.82,33.6977005005,0,8.12020015717,1026.51286434,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('611',)",3772425040.87,14,3.51328992844,3779218469.06,3779218539.27,3772425040.87,0.0,internal_timestamp,60.3950004578,1563436240.87,33.6977005005,0,8.12010002136,1026.51278303,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('612',)",3772425040.93,14,3.51328992844,3779218469.06,3779218539.27,3772425040.93,0.0,internal_timestamp,60.3730010986,1563436240.93,33.6977996826,0,8.12010002136,1026.51275997,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('613',)",3772425041.0,14,3.51326990128,3779218469.06,3779218539.27,3772425041.0,0.0,internal_timestamp,60.3479995728,1563436241.0,33.6976013184,0,8.12010002136,1026.51248975,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('614',)",3772425041.06,14,3.51325011253,3779218469.06,3779218539.28,3772425041.06,0.0,internal_timestamp,60.3219985962,1563436241.06,33.6973991394,0,8.12010002136,1026.51221194,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('615',)",3772425041.12,14,3.51325011253,3779218469.06,3779218539.28,3772425041.12,0.0,internal_timestamp,60.3019981384,1563436241.12,33.6972999573,0,8.12020015717,1026.51202748,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('616',)",3772425041.18,14,3.51325011253,3779218469.06,3779218539.28,3772425041.18,0.0,internal_timestamp,60.2799987793,1563436241.18,33.6972007751,0,8.12030029297,1026.51183385,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('617',)",3772425041.24,14,3.5132598877,3779218469.06,3779218539.28,3772425041.24,0.0,internal_timestamp,60.2589988708,1563436241.24,33.6972007751,0,8.12030029297,1026.51173757,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('618',)",3772425041.31,14,3.51326990128,3779218469.06,3779218539.28,3772425041.31,0.0,internal_timestamp,60.233001709,1563436241.31,33.6972999573,0,8.12040042877,1026.51168122,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('619',)",3772425041.37,14,3.5132598877,3779218469.06,3779218539.28,3772425041.37,0.0,internal_timestamp,60.2080001831,1563436241.37,33.6972007751,0,8.12040042877,1026.51148879,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('620',)",3772425041.43,14,3.5132598877,3779218469.06,3779218539.28,3772425041.43,0.0,internal_timestamp,60.186000824,1563436241.43,33.6972007751,0,8.1204996109,1026.51137311,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('621',)",3772425041.49,14,3.51326990128,3779218469.06,3779218539.28,3772425041.49,0.0,internal_timestamp,60.1619987488,1563436241.49,33.6972007751,0,8.1205997467,1026.5112481,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('622',)",3772425041.56,14,3.51326990128,3779218469.06,3779218539.28,3772425041.56,0.0,internal_timestamp,60.138999939,1563436241.56,33.697101593,0,8.1205997467,1026.51106486,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('623',)",3772425041.62,14,3.5132598877,3779218469.06,3779218539.28,3772425041.62,0.0,internal_timestamp,60.1150016785,1563436241.62,33.6968994141,0,8.12069988251,1026.51078127,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('624',)",3772425041.68,14,3.51324009895,3779218469.06,3779218539.28,3772425041.68,0.0,internal_timestamp,60.0909996033,1563436241.68,33.6967010498,0,8.12080001831,1026.51050066,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('625',)",3772425041.74,14,3.51324009895,3779218469.06,3779218539.28,3772425041.74,0.0,internal_timestamp,60.0670013428,1563436241.74,33.6964988708,0,8.12090015411,1026.51021707,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('626',)",3772425041.81,14,3.51324009895,3779218469.06,3779218539.28,3772425041.81,0.0,internal_timestamp,60.0460014343,1563436241.81,33.6963996887,0,8.12110042572,1026.51001306,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
"('627',)",3772425041.87,14,3.51324009895,3779218469.06,3779218539.28,3772425041.87,0.0,internal_timestamp,60.0200004578,1563436241.87,33.6963996887,0,8.12110042572,1026.50989385,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
"('628',)",3772425041.93,14,3.51324009895,3779218469.06,3779218539.28,3772425041.93,0.0,internal_timestamp,59.9970016479,1563436241.93,33.6963996887,0,8.12119960785,1026.50977359,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
"('629',)",3772425041.99,14,3.51324009895,3779218469.06,3779218539.28,3772425041.99,0.0,internal_timestamp,59.9720001221,1563436241.99,33.6963996887,0,8.12110042572,1026.50967379,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
"('630',)",3772425042.06,14,3.51324009895,3779218469.06,3779218539.28,3772425042.06,0.0,internal_timestamp,59.9480018616,1563436242.06,33.6963996887,0,8.12110042572,1026.50956376,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
"('631',)",3772425042.12,14,3.51323008537,3779218469.06,3779218539.28,3772425042.12,0.0,internal_timestamp,59.9249992371,1563436242.12,33.6963996887,0,8.12110042572,1026.5094583,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
"('632',)",3772425042.18,14,3.51323008537,3779218469.06,3779218539.28,3772425042.18,0.0,internal_timestamp,59.8969993591,1563436242.18,33.6963005066,0,8.12119960785,1026.50923731,29,13,29,29,29,13,29,13,29,29,44.63218,-124.30797
