obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('9832',)",3.63533997536,29,13,1026.19783018,29,29,4,3716294556.42,3716294610.78,3692548614.28,44.6389,-124.2990333,0.0,internal_timestamp,68.68800354,29,13,1483559814.28,33.5485992432,29,29,0,9.62100028992,29,29,3692548614.28
"('9833',)",3.63534998894,29,13,1026.19980924,29,29,4,3716294556.42,3716294610.78,3692548614.34,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559814.34,33.5507011414,29,29,0,9.61890029907,29,29,3692548614.34
"('9834',)",3.6354598999,29,13,1026.19962767,29,29,4,3716294556.42,3716294610.78,3692548614.4,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559814.4,33.5507011414,29,29,0,9.61999988556,29,29,3692548614.4
"('9835',)",3.63564991951,29,13,1026.19756102,29,29,4,3716294556.42,3716294610.78,3692548614.47,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559814.46,33.5489006042,29,29,0,9.62399959564,29,29,3692548614.47
"('9836',)",3.63592004776,29,13,1026.19341193,29,29,4,3716294556.42,3716294610.78,3692548614.53,44.6389,-124.2990333,0.0,internal_timestamp,68.6839981079,29,13,1483559814.53,33.5451011658,29,29,0,9.63109970093,29,29,3692548614.53
"('9837',)",3.63621997833,29,13,1026.18645446,29,29,4,3716294556.42,3716294610.78,3692548614.59,44.6389,-124.2990333,0.0,internal_timestamp,68.6829986572,29,13,1483559814.59,33.5383987427,29,29,0,9.64150047302,29,29,3692548614.59
"('9838',)",3.63649010658,29,13,1026.17560692,29,29,4,3716294556.42,3716294610.78,3692548614.65,44.6389,-124.2990333,0.0,internal_timestamp,68.6829986572,29,13,1483559814.65,33.5275993347,29,29,1,9.65610027313,29,29,3692548614.65
"('9839',)",3.63675999641,29,13,1026.16120638,29,29,4,3716294556.42,3716294610.79,3692548614.72,44.6389,-124.2990333,0.0,internal_timestamp,68.6829986572,29,13,1483559814.71,33.5130996704,29,29,0,9.67469978333,29,29,3692548614.72
"('9840',)",3.63700008392,29,13,1026.14658921,29,29,4,3716294556.42,3716294610.79,3692548614.78,44.6389,-124.2990333,0.0,internal_timestamp,68.6839981079,29,13,1483559814.78,33.498298645,29,29,0,9.69320011139,29,29,3692548614.78
"('9841',)",3.63716006279,29,13,1026.13652673,29,29,4,3716294556.42,3716294610.79,3692548614.84,44.6389,-124.2990333,0.0,internal_timestamp,68.6819992065,29,13,1483559814.84,33.4880981445,29,29,0,9.70580005646,29,29,3692548614.84
"('9842',)",3.63716006279,29,13,1026.13421009,29,29,4,3716294556.42,3716294610.79,3692548614.9,44.6389,-124.2990333,0.0,internal_timestamp,68.6829986572,29,13,1483559814.9,33.4856987,29,29,0,9.70849990845,29,29,3692548614.9
"('9843',)",3.6369600296,29,13,1026.13993768,29,29,4,3716294556.42,3716294610.79,3692548614.97,44.6389,-124.2990333,0.0,internal_timestamp,68.6819992065,29,13,1483559814.96,33.4912986755,29,29,0,9.70030021667,29,29,3692548614.97
"('9844',)",3.63654994965,29,13,1026.15047115,29,29,4,3716294556.42,3716294610.79,3692548615.03,44.6389,-124.2990333,0.0,internal_timestamp,68.6819992065,29,13,1483559815.03,33.501499176,29,29,0,9.68480014801,29,29,3692548615.03
"('9845',)",3.63604998589,29,13,1026.16195195,29,29,4,3716294556.42,3716294610.79,3692548615.09,44.6389,-124.2990333,0.0,internal_timestamp,68.6839981079,29,13,1483559815.09,33.5125007629,29,29,0,9.66740036011,29,29,3692548615.09
"('9846',)",3.63552999496,29,13,1026.17257125,29,29,4,3716294556.42,3716294610.79,3692548615.15,44.6389,-124.2990333,0.0,internal_timestamp,68.6849975586,29,13,1483559815.15,33.5225982666,29,29,0,9.65089988708,29,29,3692548615.15
"('9847',)",3.63505005836,29,13,1026.18226149,29,29,4,3716294556.42,3716294610.79,3692548615.22,44.6389,-124.2990333,0.0,internal_timestamp,68.68699646,29,13,1483559815.22,33.5317993164,29,29,0,9.63580036163,29,29,3692548615.22
"('9848',)",3.63462996483,29,13,1026.19010387,29,29,4,3716294556.42,3716294610.79,3692548615.28,44.6389,-124.2990333,0.0,internal_timestamp,68.6829986572,29,13,1483559815.28,33.5391998291,29,29,0,9.62320041656,29,29,3692548615.28
"('9849',)",3.63428997993,29,13,1026.19521955,29,29,4,3716294556.42,3716294610.79,3692548615.34,44.6389,-124.2990333,0.0,internal_timestamp,68.6849975586,29,13,1483559815.34,33.5438995361,29,29,0,9.61450004578,29,29,3692548615.34
"('9850',)",3.63404011726,29,13,1026.19739675,29,29,4,3716294556.42,3716294610.79,3692548615.4,44.6389,-124.2990333,0.0,internal_timestamp,68.6839981079,29,13,1483559815.4,33.5457000732,29,29,0,9.60980033875,29,29,3692548615.4
"('9851',)",3.63386011124,29,13,1026.19745109,29,29,4,3716294556.42,3716294610.79,3692548615.47,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559815.46,33.5453987122,29,29,0,9.60809993744,29,29,3692548615.47
"('9852',)",3.63370990753,29,13,1026.19675757,29,29,4,3716294556.42,3716294610.79,3692548615.53,44.6389,-124.2990333,0.0,internal_timestamp,68.68699646,29,13,1483559815.53,33.5443992615,29,29,0,9.6076002121,29,29,3692548615.53
"('9853',)",3.63358998299,29,13,1026.19659617,29,29,4,3716294556.42,3716294610.79,3692548615.59,44.6389,-124.2990333,0.0,internal_timestamp,68.6839981079,29,13,1483559815.59,33.5439987183,29,29,0,9.60659980774,29,29,3692548615.59
"('9854',)",3.6334400177,29,13,1026.19676619,29,29,4,3716294556.42,3716294610.79,3692548615.65,44.6389,-124.2990333,0.0,internal_timestamp,68.6839981079,29,13,1483559815.65,33.5438995361,29,29,0,9.60509967804,29,29,3692548615.65
"('9855',)",3.63326001167,29,13,1026.19595532,29,29,4,3716294556.42,3716294610.79,3692548615.72,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559815.71,33.5427017212,29,29,0,9.60439968109,29,29,3692548615.72
"('9856',)",3.63309001923,29,13,1026.19445222,29,13,4,3716294556.42,3716294610.79,3692548615.78,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559815.78,33.5407981873,29,29,0,9.60449981689,29,29,3692548615.78
"('9857',)",3.6329100132,29,13,1026.19236437,29,13,4,3716294556.42,3716294610.79,3692548615.84,44.6389,-124.2990333,0.0,internal_timestamp,68.6849975586,29,13,1483559815.84,33.5382995605,29,29,0,9.60529994965,29,29,3692548615.84
"('9858',)",3.63278007507,29,13,1026.18955325,29,13,4,3716294556.42,3716294610.79,3692548615.9,44.6389,-124.2990333,0.0,internal_timestamp,68.6890029907,29,13,1483559815.9,33.5350990295,29,29,0,9.60729980469,29,29,3692548615.9
"('9859',)",3.63273000717,29,13,1026.1860041,29,13,4,3716294556.42,3716294610.79,3692548615.97,44.6389,-124.2990333,0.0,internal_timestamp,68.68800354,29,13,1483559815.97,33.5312995911,29,29,0,9.61079978943,29,29,3692548615.97
"('9860',)",3.63274002075,29,13,1026.18186191,29,13,4,3716294556.42,3716294610.79,3692548616.03,44.6389,-124.2990333,0.0,internal_timestamp,68.6859970093,29,13,1483559816.03,33.5270004272,29,29,0,9.61550045013,29,29,3692548616.03
"('9861',)",3.63276004791,29,13,1026.17840327,29,13,4,3716294556.42,3716294610.79,3692548616.09,44.6389,-124.2990333,0.0,internal_timestamp,68.6890029907,29,13,1483559816.09,33.523399353,29,29,0,9.61950016022,29,29,3692548616.09
"('9862',)",3.63277006149,29,13,1026.17733075,29,13,4,3716294556.42,3716294610.79,3692548616.15,44.6389,-124.2990333,0.0,internal_timestamp,68.6890029907,29,13,1483559816.15,33.5223007202,29,29,0,9.62080001831,29,29,3692548616.15
"('9863',)",3.63275003433,29,13,1026.17917291,29,13,4,3716294556.42,3716294610.79,3692548616.22,44.6389,-124.2990333,0.0,internal_timestamp,68.68800354,29,13,1483559816.22,33.5242004395,29,29,0,9.61859989166,29,29,3692548616.22
"('9864',)",3.63273000717,29,13,1026.1825602,29,13,4,3716294556.42,3716294610.79,3692548616.28,44.6389,-124.2990333,0.0,internal_timestamp,68.68699646,29,13,1483559816.28,33.5276985168,29,29,0,9.61460018158,29,29,3692548616.28
"('9865',)",3.63270998001,29,13,1026.18616115,29,13,4,3716294556.42,3716294610.8,3692548616.34,44.6389,-124.2990333,0.0,internal_timestamp,68.6910018921,29,13,1483559816.34,33.5313987732,29,29,0,9.61040019989,29,29,3692548616.34
"('9866',)",3.63270998001,29,13,1026.18901718,29,13,4,3716294556.42,3716294610.8,3692548616.4,44.6389,-124.2990333,0.0,internal_timestamp,68.6910018921,29,13,1483559816.4,33.5344009399,29,29,0,9.60729980469,29,29,3692548616.4
"('9867',)",3.63271999359,29,13,1026.19072017,29,13,4,3716294556.42,3716294610.8,3692548616.47,44.6389,-124.2990333,0.0,internal_timestamp,68.6910018921,29,13,1483559816.46,33.5362014771,29,29,0,9.60550022125,29,29,3692548616.47
"('9868',)",3.63276004791,29,13,1026.19074823,29,13,4,3716294556.42,3716294610.8,3692548616.53,44.6389,-124.2990333,0.0,internal_timestamp,68.6910018921,29,13,1483559816.53,33.5363006592,29,29,0,9.60579967499,29,29,3692548616.53
"('9869',)",3.63281011581,29,13,1026.18878092,29,13,4,3716294556.42,3716294610.8,3692548616.59,44.6389,-124.2990333,0.0,internal_timestamp,68.6959991455,29,29,1483559816.59,33.5343017578,29,29,0,9.60840034485,29,29,3692548616.59
"('9870',)",3.63283991814,29,13,1026.18562898,29,13,4,3716294556.42,3716294610.8,3692548616.65,44.6389,-124.2990333,0.0,internal_timestamp,68.6940002441,29,29,1483559816.65,33.5311012268,29,29,0,9.61229991913,29,29,3692548616.65
"('9871',)",3.63282990456,29,13,1026.18280758,29,13,4,3716294556.42,3716294610.8,3692548616.72,44.6389,-124.2990333,0.0,internal_timestamp,68.6979980469,29,29,1483559816.72,33.5280990601,29,29,0,9.61530017853,29,29,3692548616.72
"('9872',)",3.63276004791,29,13,1026.18178514,29,13,4,3716294556.42,3716294610.8,3692548616.78,44.6389,-124.2990333,0.0,internal_timestamp,68.6969985962,29,29,1483559816.78,33.5269012451,29,29,0,9.61579990387,29,29,3692548616.78
"('9873',)",3.63264989853,29,13,1026.18292873,29,13,4,3716294556.42,3716294610.8,3692548616.84,44.6389,-124.2990333,0.0,internal_timestamp,68.6969985962,29,29,1483559816.84,33.5279006958,29,29,0,9.61359977722,29,29,3692548616.84
"('9874',)",3.63257002831,29,13,1026.18508317,29,13,4,3716294556.42,3716294610.8,3692548616.9,44.6389,-124.2990333,0.0,internal_timestamp,68.6979980469,29,29,1483559816.9,33.5299987793,29,29,0,9.61050033569,29,29,3692548616.9
"('9875',)",3.63253998756,29,13,1026.1864052,29,13,4,3716294556.42,3716294610.8,3692548616.97,44.6389,-124.2990333,0.0,internal_timestamp,68.6999969482,29,29,1483559816.97,33.5312995911,29,29,0,9.60869979858,29,29,3692548616.97
"('9876',)",3.63255000114,29,13,1026.18677937,29,13,4,3716294556.42,3716294610.8,3692548617.03,44.6389,-124.2990333,0.0,internal_timestamp,68.6989974976,29,29,1483559817.03,33.5317001343,29,29,0,9.60830020905,29,29,3692548617.03
"('9877',)",3.63258004189,29,13,1026.18672714,29,13,4,3716294556.42,3716294610.8,3692548617.09,44.6389,-124.2990333,0.0,internal_timestamp,68.702003479,29,29,1483559817.09,33.5317001343,29,29,0,9.60869979858,29,29,3692548617.09
"('9878',)",3.63263010979,29,13,1026.18665835,29,13,4,3716294556.42,3716294610.8,3692548617.15,44.6389,-124.2990333,0.0,internal_timestamp,68.7050018311,29,29,1483559817.15,33.5317001343,29,29,0,9.60919952393,29,29,3692548617.15
"('9879',)",3.63267993927,29,13,1026.18692901,29,13,4,3716294556.42,3716294610.8,3692548617.22,44.6389,-124.2990333,0.0,internal_timestamp,68.7030029297,29,29,1483559817.21,33.5321006775,29,29,0,9.60939979553,29,29,3692548617.22
"('9880',)",3.63274002075,29,13,1026.18767233,29,13,4,3716294556.42,3716294610.8,3692548617.28,44.6389,-124.2990333,0.0,internal_timestamp,68.7009963989,29,29,1483559817.28,33.533000946,29,29,0,9.6091003418,29,29,3692548617.28
"('9881',)",3.63279008865,29,13,1026.1885537,29,13,4,3716294556.42,3716294610.8,3692548617.34,44.6389,-124.2990333,0.0,internal_timestamp,68.7050018311,29,29,1483559817.34,33.5340003967,29,29,0,9.60859966278,29,29,3692548617.34
"('9882',)",3.63280010223,29,13,1026.18948545,29,13,4,3716294556.42,3716294610.8,3692548617.4,44.6389,-124.2990333,0.0,internal_timestamp,68.702003479,29,29,1483559817.4,33.5349998474,29,29,0,9.6076002121,29,29,3692548617.4
"('9883',)",3.63279008865,29,13,1026.19074879,29,13,4,3716294556.42,3716294610.8,3692548617.47,44.6389,-124.2990333,0.0,internal_timestamp,68.702003479,29,29,1483559817.46,33.5363006592,29,29,0,9.6061000824,29,29,3692548617.47
"('9884',)",3.63276004791,29,13,1026.19197095,29,13,4,3716294556.42,3716294610.8,3692548617.53,44.6389,-124.2990333,0.0,internal_timestamp,68.7070007324,29,29,1483559817.53,33.5374984741,29,29,0,9.60449981689,29,29,3692548617.53
"('9885',)",3.63274002075,29,13,1026.1926038,29,13,4,3716294556.42,3716294610.8,3692548617.59,44.6389,-124.2990333,0.0,internal_timestamp,68.7099990845,29,29,1483559817.59,33.5381011963,29,29,0,9.60359954834,29,29,3692548617.59
"('9886',)",3.63276004791,29,13,1026.1922648,29,13,4,3716294556.42,3716294610.8,3692548617.65,44.6389,-124.2990333,0.0,internal_timestamp,68.7089996338,29,29,1483559817.65,33.5377998352,29,29,0,9.60420036316,29,29,3692548617.65
"('9887',)",3.63280010223,29,13,1026.19114756,29,13,4,3716294556.42,3716294610.8,3692548617.72,44.6389,-124.2990333,0.0,internal_timestamp,68.7099990845,29,29,1483559817.72,33.5367012024,29,29,0,9.60579967499,29,29,3692548617.72
"('9888',)",3.63282990456,29,13,1026.18927996,29,13,4,3716294556.42,3716294610.8,3692548617.78,44.6389,-124.2990333,0.0,internal_timestamp,68.7089996338,29,29,1483559817.78,33.5348014832,29,29,0,9.60809993744,29,29,3692548617.78
"('9889',)",3.6328599453,29,13,1026.18645363,29,13,4,3716294556.42,3716294610.8,3692548617.84,44.6389,-124.2990333,0.0,internal_timestamp,68.7129974365,29,29,1483559817.84,33.5318984985,29,29,0,9.61159992218,29,29,3692548617.84
"('9890',)",3.63286995888,29,13,1026.18272507,29,13,4,3716294556.42,3716294610.8,3692548617.9,44.6389,-124.2990333,0.0,internal_timestamp,68.7149963379,29,29,1483559817.9,33.5279998779,29,29,0,9.61579990387,29,29,3692548617.9
"('9891',)",3.63286995888,29,13,1026.17900841,29,29,4,3716294556.42,3716294610.8,3692548617.97,44.6389,-124.2990333,0.0,internal_timestamp,68.716003418,29,29,1483559817.96,33.5241012573,29,29,0,9.61989974976,29,29,3692548617.97
"('9892',)",3.63288998604,29,13,1026.1770362,29,29,4,3716294556.42,3716294610.8,3692548618.03,44.6389,-124.2990333,0.0,internal_timestamp,68.7170028687,29,29,1483559818.03,33.5220985413,29,29,0,9.62240028381,29,29,3692548618.03
"('9893',)",3.63295006752,29,13,1026.17800071,29,29,4,3716294556.42,3716294610.81,3692548618.09,44.6389,-124.2990333,0.0,internal_timestamp,68.7180023193,29,29,1483559818.09,33.5232009888,29,29,0,9.62180042267,29,29,3692548618.09
"('9894',)",3.63302993774,29,13,1026.18016429,29,29,4,3716294556.42,3716294610.81,3692548618.15,44.6389,-124.2990333,0.0,internal_timestamp,68.7200012207,29,29,1483559818.15,33.5256004333,29,29,0,9.62010002136,29,29,3692548618.15
"('9895',)",3.63313007355,29,13,1026.17986315,29,29,4,3716294556.42,3716294610.81,3692548618.22,44.6389,-124.2990333,0.0,internal_timestamp,68.7180023193,29,29,1483559818.21,33.5255012512,29,29,0,9.62139987946,29,29,3692548618.22
"('9896',)",3.63322997093,29,13,1026.17519502,29,29,4,3716294556.42,3716294610.81,3692548618.28,44.6389,-124.2990333,0.0,internal_timestamp,68.7200012207,29,29,1483559818.28,33.5208015442,29,29,0,9.62749958038,29,29,3692548618.28
"('9897',)",3.63330006599,29,13,1026.16730311,29,29,4,3716294556.42,3716294610.81,3692548618.34,44.6389,-124.2990333,0.0,internal_timestamp,68.7210006714,29,29,1483559818.34,33.5126991272,29,29,0,9.63700008392,29,29,3692548618.34
"('9898',)",3.63333010674,29,13,1026.15997663,29,29,4,3716294556.42,3716294610.81,3692548618.4,44.6389,-124.2990333,0.0,internal_timestamp,68.7200012207,29,29,1483559818.4,33.5051002502,29,29,0,9.6454000473,29,29,3692548618.4
"('9899',)",3.63329005241,29,13,1026.15778317,29,29,4,3716294556.42,3716294610.81,3692548618.47,44.6389,-124.2990333,0.0,internal_timestamp,68.7259979248,29,29,1483559818.47,33.5027008057,29,29,0,9.64750003815,29,29,3692548618.47
"('9900',)",3.63318991661,29,13,1026.16150814,29,29,4,3716294556.42,3716294610.81,3692548618.53,44.6389,-124.2990333,0.0,internal_timestamp,68.7279968262,29,29,1483559818.53,33.506401062,29,29,0,9.64249992371,29,29,3692548618.53
"('9901',)",3.63302993774,29,13,1026.16859293,29,13,4,3716294556.42,3716294610.81,3692548618.59,44.6389,-124.2990333,0.0,internal_timestamp,68.7289962769,29,29,1483559818.59,33.5135002136,29,29,0,9.63319969177,29,29,3692548618.59
"('9902',)",3.63286995888,29,13,1026.17606621,29,13,4,3716294556.42,3716294610.81,3692548618.65,44.6389,-124.2990333,0.0,internal_timestamp,68.7249984741,29,29,1483559818.65,33.5209999084,29,29,0,9.62329959869,29,29,3692548618.65
"('9903',)",3.63270998001,29,13,1026.18152697,29,13,4,3716294556.42,3716294610.81,3692548618.72,44.6389,-124.2990333,0.0,internal_timestamp,68.7259979248,29,29,1483559818.72,33.5264015198,29,29,0,9.61579990387,29,29,3692548618.72
"('9904',)",3.63259005547,29,13,1026.18435357,29,13,4,3716294556.42,3716294610.81,3692548618.78,44.6389,-124.2990333,0.0,internal_timestamp,68.7320022583,29,29,1483559818.78,33.5290985107,29,29,0,9.61159992218,29,29,3692548618.78
"('9905',)",3.63250994682,29,13,1026.1851065,29,13,4,3716294556.42,3716294610.81,3692548618.84,44.6389,-124.2990333,0.0,internal_timestamp,68.736000061,29,29,1483559818.84,33.5297012329,29,29,0,9.60999965668,29,29,3692548618.84
"('9906',)",3.63245010376,29,13,1026.1847235,29,13,4,3716294556.42,3716294610.81,3692548618.9,44.6389,-124.2990333,0.0,internal_timestamp,68.7340011597,29,29,1483559818.9,33.5292015076,29,29,0,9.60990047455,29,29,3692548618.9
"('9907',)",3.63239002228,29,13,1026.18346815,29,13,4,3716294556.42,3716294610.81,3692548618.97,44.6389,-124.2990333,0.0,internal_timestamp,68.7310028076,29,29,1483559818.96,33.5278015137,29,29,0,9.61079978943,29,29,3692548618.97
"('9908',)",3.6323299408,29,13,1026.18176725,29,13,4,3716294556.42,3716294610.81,3692548619.03,44.6389,-124.2990333,0.0,internal_timestamp,68.7340011597,29,29,1483559819.03,33.5259017944,29,29,0,9.61219978333,29,29,3692548619.03
"('9909',)",3.63227009773,29,13,1026.17967835,29,13,4,3716294556.42,3716294610.81,3692548619.09,44.6389,-124.2990333,0.0,internal_timestamp,68.7350006104,29,29,1483559819.09,33.523601532,29,29,0,9.61400032043,29,29,3692548619.09
"('9910',)",3.63221001625,29,13,1026.17747898,29,13,4,3716294556.42,3716294610.81,3692548619.15,44.6389,-124.2990333,0.0,internal_timestamp,68.733001709,29,29,1483559819.15,33.5211982727,29,29,0,9.61590003967,29,29,3692548619.15
"('9911',)",3.63215994835,29,13,1026.17596899,29,13,4,3716294556.42,3716294610.81,3692548619.22,44.6389,-124.2990333,0.0,internal_timestamp,68.736000061,29,29,1483559819.21,33.5195007324,29,29,0,9.61709976196,29,29,3692548619.22
"('9912',)",3.63209009171,29,13,1026.17570274,29,13,4,3716294556.42,3716294610.81,3692548619.28,44.6389,-124.2990333,0.0,internal_timestamp,68.7389984131,29,29,1483559819.28,33.5191001892,29,29,0,9.61690044403,29,29,3692548619.28
"('9913',)",3.63201999664,29,13,1026.17709076,29,13,4,3716294556.42,3716294610.81,3692548619.34,44.6389,-124.2990333,0.0,internal_timestamp,68.7409973145,29,29,1483559819.34,33.520401001,29,29,0,9.61470031738,29,29,3692548619.34
"('9914',)",3.63195991516,29,13,1026.17961041,29,13,4,3716294556.42,3716294610.81,3692548619.4,44.6389,-124.2990333,0.0,internal_timestamp,68.7389984131,29,29,1483559819.4,33.5228996277,29,29,0,9.61120033264,29,29,3692548619.4
"('9915',)",3.63193011284,29,13,1026.1823552,29,13,4,3716294556.42,3716294610.81,3692548619.47,44.6389,-124.2990333,0.0,internal_timestamp,68.7419967651,29,29,1483559819.46,33.5256996155,29,29,0,9.60789966583,29,29,3692548619.47
"('9916',)",3.63194990158,29,13,1026.18423874,29,13,4,3716294556.42,3716294610.81,3692548619.53,44.6389,-124.2990333,0.0,internal_timestamp,68.7440032959,29,29,1483559819.53,33.5276985168,29,29,0,9.60599994659,29,29,3692548619.53
"('9917',)",3.63203001022,29,13,1026.18445997,29,13,4,3716294556.42,3716294610.81,3692548619.59,44.6389,-124.2990333,0.0,internal_timestamp,68.7419967651,29,29,1483559819.59,33.5280990601,29,29,0,9.60649967194,29,29,3692548619.59
"('9918',)",3.63216996193,29,13,1026.18309743,29,13,4,3716294556.42,3716294610.81,3692548619.65,44.6389,-124.2990333,0.0,internal_timestamp,68.7460021973,29,29,1483559819.65,33.5269012451,29,29,0,9.60919952393,29,29,3692548619.65
"('9919',)",3.63233995438,29,13,1026.18058416,29,13,4,3716294556.42,3716294610.81,3692548619.72,44.6389,-124.2990333,0.0,internal_timestamp,68.7480010986,29,29,1483559819.71,33.5246009827,29,29,0,9.61359977722,29,29,3692548619.72
"('9920',)",3.63250994682,29,13,1026.17700269,29,13,4,3716294556.42,3716294610.81,3692548619.78,44.6389,-124.2990333,0.0,internal_timestamp,68.7480010986,29,29,1483559819.78,33.5211982727,29,29,0,9.61919975281,29,29,3692548619.78
"('9921',)",3.63263988495,29,13,1026.17228059,29,29,4,3716294556.42,3716294610.81,3692548619.84,44.6389,-124.2990333,0.0,internal_timestamp,68.7490005493,29,29,1483559819.84,33.5164985657,29,29,0,9.62559986115,29,29,3692548619.84
"('9922',)",3.63274002075,29,13,1026.16694251,29,29,4,3716294556.42,3716294610.81,3692548619.9,44.6389,-124.2990333,0.0,internal_timestamp,68.7490005493,29,29,1483559819.9,33.511100769,29,29,0,9.63239955902,29,29,3692548619.9
"('9923',)",3.63281011581,29,13,1026.16210232,29,29,4,3716294556.42,3716294610.81,3692548619.97,44.6389,-124.2990333,0.0,internal_timestamp,68.7480010986,29,29,1483559819.96,33.5061988831,29,29,0,9.63850021362,29,29,3692548619.97
"('9924',)",3.6328599453,29,13,1026.15896494,29,29,4,3716294556.42,3716294610.81,3692548620.03,44.6389,-124.2990333,0.0,internal_timestamp,68.7529983521,29,29,1483559820.03,33.5029983521,29,29,0,9.64249992371,29,29,3692548620.03
"('9925',)",3.63286995888,29,13,1026.15856346,29,29,4,3716294556.42,3716294610.81,3692548620.09,44.6389,-124.2990333,0.0,internal_timestamp,68.7509994507,29,29,1483559820.09,33.5026016235,29,29,0,9.64299964905,29,29,3692548620.09
"('9926',)",3.63281989098,29,13,1026.16064795,29,29,4,3716294556.42,3716294610.81,3692548620.15,44.6389,-124.2990333,0.0,internal_timestamp,68.7509994507,29,29,1483559820.15,33.504699707,29,29,0,9.64029979706,29,29,3692548620.15
"('9927',)",3.63278007507,29,13,1026.16380348,29,29,4,3716294556.42,3716294610.81,3692548620.22,44.6389,-124.2990333,0.0,internal_timestamp,68.75,29,29,1483559820.21,33.507900238,29,29,0,9.63630008698,29,29,3692548620.22
"('9928',)",3.63275003433,29,13,1026.16635343,29,29,4,3716294556.42,3716294610.81,3692548620.28,44.6389,-124.2990333,0.0,internal_timestamp,68.7549972534,29,29,1483559820.28,33.5105018616,29,29,0,9.63329982758,29,29,3692548620.28
"('9929',)",3.63275003433,29,13,1026.16750805,29,29,4,3716294556.42,3716294610.81,3692548620.34,44.6389,-124.2990333,0.0,internal_timestamp,68.7559967041,29,29,1483559820.34,33.5116996765,29,29,0,9.63199996948,29,29,3692548620.34
"('9930',)",3.63276004791,29,13,1026.16720672,29,29,4,3716294556.42,3716294610.81,3692548620.4,44.6389,-124.2990333,0.0,internal_timestamp,68.7559967041,29,29,1483559820.4,33.5113983154,29,29,0,9.63239955902,29,29,3692548620.4
"('9931',)",3.63274002075,29,13,1026.16608502,29,29,4,3716294556.42,3716294610.81,3692548620.47,44.6389,-124.2990333,0.0,internal_timestamp,68.7549972534,29,29,1483559820.46,33.5102005005,29,29,0,9.63350009918,29,29,3692548620.47
"('9932',)",3.63270998001,29,13,1026.16492238,29,29,4,3716294556.42,3716294610.81,3692548620.53,44.6389,-124.2990333,0.0,internal_timestamp,68.7590026855,29,13,1483559820.53,33.5088996887,29,29,0,9.63449954987,29,29,3692548620.53
"('9933',)",3.63268995285,29,13,1026.1642991,29,29,4,3716294556.42,3716294610.81,3692548620.59,44.6389,-124.2990333,0.0,internal_timestamp,68.7600021362,29,13,1483559820.59,33.5082015991,29,29,0,9.63500022888,29,29,3692548620.59
"('9934',)",3.63267993927,29,13,1026.16440508,29,13,4,3716294556.42,3716294610.81,3692548620.65,44.6389,-124.2990333,0.0,internal_timestamp,68.7590026855,29,13,1483559820.65,33.5083007812,29,29,0,9.63479995728,29,29,3692548620.65
"('9935',)",3.63268995285,29,13,1026.16524936,29,13,4,3716294556.42,3716294610.81,3692548620.72,44.6389,-124.2990333,0.0,internal_timestamp,68.7610015869,29,13,1483559820.71,33.5092010498,29,29,0,9.63399982452,29,29,3692548620.72
"('9936',)",3.63270998001,29,13,1026.16636636,29,13,4,3716294556.42,3716294610.82,3692548620.78,44.6389,-124.2990333,0.0,internal_timestamp,68.7610015869,29,13,1483559820.78,33.5103988647,29,29,0,9.63290023804,29,29,3692548620.78
"('9937',)",3.63274002075,29,13,1026.16764881,29,13,4,3716294556.42,3716294610.82,3692548620.84,44.6389,-124.2990333,0.0,internal_timestamp,68.7590026855,29,13,1483559820.84,33.5117988586,29,29,0,9.63169956207,29,29,3692548620.84
"('9938',)",3.63274002075,29,13,1026.16957322,29,13,4,3716294556.42,3716294610.82,3692548620.9,44.6389,-124.2990333,0.0,internal_timestamp,68.7620010376,29,13,1483559820.9,33.5138015747,29,29,0,9.62959957123,29,29,3692548620.9
"('9939',)",3.63269996643,29,13,1026.17222876,29,13,4,3716294556.42,3716294610.82,3692548620.97,44.6389,-124.2990333,0.0,internal_timestamp,68.7630004883,29,13,1483559820.96,33.5164985657,29,29,0,9.62629985809,29,29,3692548620.97
"('9940',)",3.63263010979,29,13,1026.17524722,29,13,4,3716294556.42,3716294610.82,3692548621.03,44.6389,-124.2990333,0.0,internal_timestamp,68.7659988403,29,13,1483559821.03,33.5195007324,29,29,0,9.62230014801,29,29,3692548621.03
"('9941',)",3.63255000114,29,13,1026.17781381,29,13,4,3716294556.42,3716294610.82,3692548621.09,44.6389,-124.2990333,0.0,internal_timestamp,68.766998291,29,13,1483559821.09,33.5219993591,29,29,0,9.61859989166,29,29,3692548621.09
