obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1300',)",3771152328.21,5,34.1402015686,3774706963.6,3774706965.37,3771152328.21,0.0,internal_timestamp,307.260009766,213186,1562163528,6.55539989471,3.41402015686,34.0292170134,1028.13160246,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1301',)",3771152348.22,5,34.1493988037,3774706963.6,3774706965.37,3771152348.22,0.0,internal_timestamp,302.100006104,215522,1562163548,6.56960010529,3.41493988037,34.027824893,1028.10484435,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1302',)",3771152368.22,5,34.1576004028,3774706963.6,3774706965.37,3771152368.22,0.0,internal_timestamp,296.920013428,216306,1562163568,6.58190011978,3.41576004028,34.0272264953,1028.07888781,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1303',)",3771152388.22,5,34.1888008118,3774706963.6,3774706965.37,3771152388.22,0.0,internal_timestamp,291.730010986,218811,1562163588,6.62470006943,3.41888008118,34.0218112686,1028.04485943,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1304',)",3771152408.22,5,34.195098877,3774706963.6,3774706965.37,3771152408.22,0.0,internal_timestamp,286.579986572,222250,1562163608,6.63420009613,3.4195098877,34.0218682619,1028.01994189,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1305',)",3771152428.22,5,34.2240982056,3774706963.6,3774706965.37,3771152428.22,0.0,internal_timestamp,281.359985352,215528,1562163628,6.67250013351,3.42240982056,34.018489514,1027.98799144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1306',)",3771152448.23,5,34.2723999023,3774706963.6,3774706965.37,3771152448.23,0.0,internal_timestamp,276.220001221,225036,1562163648,6.73600006104,3.42723999023,34.0114045676,1027.94996273,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1307',)",3771152468.22,5,34.2821006775,3774706963.6,3774706965.37,3771152468.22,0.0,internal_timestamp,271.029998779,221971,1562163668,6.74959993362,3.42821006775,34.0111683047,1027.92405417,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1308',)",3771152488.22,5,34.3067016602,3774706963.6,3774706965.37,3771152488.22,0.0,internal_timestamp,265.880004883,220708,1562163688,6.78259992599,3.43067016602,34.008134239,1027.89341073,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1309',)",3771152508.22,5,34.3470001221,3774706963.6,3774706965.37,3771152508.22,0.0,internal_timestamp,260.670013428,221502,1562163708,6.83610010147,3.43470001221,34.002134594,1027.8572734,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1310',)",3771152528.22,5,34.3693008423,3774706963.6,3774706965.37,3771152528.22,0.0,internal_timestamp,255.470001221,222320,1562163728,6.86509990692,3.43693008423,34.0005361848,1027.82807445,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1311',)",3771152548.22,5,34.3667984009,3774706963.6,3774706965.37,3771152548.22,0.0,internal_timestamp,250.300003052,224105,1562163748,6.86380004883,3.43667984009,34.001583881,1027.80535313,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1312',)",3771152568.22,5,34.3741989136,3774706963.6,3774706965.37,3771152568.22,0.0,internal_timestamp,245.089996338,215767,1562163768,6.87610006332,3.43741989136,34.0001038888,1027.77853977,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1313',)",3771152588.23,5,34.3737983704,3774706963.6,3774706965.38,3771152588.23,0.0,internal_timestamp,239.830001831,226807,1562163788,6.87849998474,3.43737983704,33.9998527214,1027.7538541,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1314',)",3771152608.23,5,34.3786010742,3774706963.6,3774706965.38,3771152608.23,0.0,internal_timestamp,234.630004883,228207,1562163808,6.8873000145,3.43786010742,33.9989704291,1027.72804601,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1315',)",3771152628.22,5,34.3815994263,3774706963.6,3774706965.38,3771152628.22,0.0,internal_timestamp,229.350006104,222018,1562163828,6.8937997818,3.43815994263,33.9984164619,1027.70245053,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1316',)",3771152648.22,5,34.382598877,3774706963.6,3774706965.38,3771152648.22,0.0,internal_timestamp,224.089996338,217729,1562163848,6.89790010452,3.4382598877,33.9980265746,1027.67741128,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1317',)",3771152668.23,5,34.3931999207,3774706963.6,3774706965.38,3771152668.23,0.0,internal_timestamp,218.86000061,226406,1562163868,6.91470003128,3.43931999207,33.9956307599,1027.64914689,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1318',)",3771152688.22,5,34.3978996277,3774706963.6,3774706965.38,3771152688.22,0.0,internal_timestamp,213.630004883,223280,1562163888,6.92350006104,3.43978996277,33.9946515051,1027.6231189,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1319',)",3771152708.22,5,34.3984985352,3774706963.6,3774706965.38,3771152708.22,0.0,internal_timestamp,208.429992676,220966,1562163908,6.92700004578,3.43984985352,33.9943869042,1027.59853356,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1320',)",3771152728.23,5,34.4156990051,3774706963.6,3774706965.38,3771152728.23,0.0,internal_timestamp,203.210006714,227521,1562163928,6.95249986649,3.44156990051,33.9906451169,1027.56802997,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1321',)",3771152748.23,5,34.4207992554,3774706963.6,3774706965.38,3771152748.23,0.0,internal_timestamp,197.940002441,225141,1562163948,6.96059989929,3.44207992554,33.990816448,1027.54280915,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1322',)",3771152768.22,5,34.4253997803,3774706963.6,3774706965.38,3771152768.22,0.0,internal_timestamp,192.720001221,221316,1562163968,6.96810007095,3.44253997803,33.9910071105,1027.51791377,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1323',)",3771152788.23,5,34.456199646,3774706963.6,3774706965.38,3771152788.23,0.0,internal_timestamp,187.410003662,231989,1562163988,7.01160001755,3.4456199646,33.9844679178,1027.48224694,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1324',)",3771152808.22,5,34.4902000427,3774706963.6,3774706965.38,3771152808.22,0.0,internal_timestamp,182.160003662,219120,1562164008,7.05700016022,3.44902000427,33.9795294035,1027.4478337,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1325',)",3771152828.23,5,34.5035018921,3774706963.6,3774706965.38,3771152828.23,0.0,internal_timestamp,176.88999939,226286,1562164028,7.07569980621,3.45035018921,33.978235033,1027.41995655,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1326',)",3771152848.22,5,34.5127983093,3774706963.6,3774706965.38,3771152848.22,0.0,internal_timestamp,171.630004883,223731,1562164048,7.08979988098,3.45127983093,33.9770808198,1027.39289537,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1327',)",3771152868.23,5,34.5345993042,3774706963.6,3774706965.38,3771152868.23,0.0,internal_timestamp,166.369995117,230154,1562164068,7.11840009689,3.45345993042,33.9753289065,1027.36331371,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1328',)",3771152888.23,5,34.5960006714,3774706963.6,3774706965.38,3771152888.23,0.0,internal_timestamp,161.179992676,225239,1562164088,7.1982998848,3.45960006714,33.9663426467,1027.32107689,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1329',)",3771152908.23,5,34.65599823,3774706963.6,3774706965.38,3771152908.23,0.0,internal_timestamp,155.88999939,228825,1562164108,7.27370023727,3.465599823,33.9602703125,1027.28126328,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1330',)",3771152928.23,5,34.8061981201,3774706963.6,3774706965.38,3771152928.23,0.0,internal_timestamp,150.580001831,226597,1562164128,7.46180009842,3.48061981201,33.9417753131,1027.21529335,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1331',)",3771152948.23,5,34.9744987488,3774706963.6,3774706965.38,3771152948.23,0.0,internal_timestamp,145.309997559,232506,1562164148,7.67239999771,3.49744987488,33.9207326389,1027.14384561,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1332',)",3771152968.23,5,35.1026000977,3774706963.6,3774706965.38,3771152968.23,0.0,internal_timestamp,140.009994507,226523,1562164168,7.8220000267,3.51026000977,33.9156124347,1027.09341362,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1333',)",3771152988.23,5,35.1754989624,3774706963.6,3774706965.38,3771152988.23,0.0,internal_timestamp,134.720001221,230610,1562164188,7.90140008926,3.51754989624,33.9192740814,1027.06020921,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1334',)",3771153008.22,5,35.2024993896,3774706963.6,3774706965.38,3771153008.22,0.0,internal_timestamp,129.429992676,224043,1562164208,7.93720006943,3.52024993896,33.9159976426,1027.0280356,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1335',)",3771153028.23,5,35.2523994446,3774706963.6,3774706965.38,3771153028.23,0.0,internal_timestamp,124.11000061,226391,1562164228,8.00510025024,3.52523994446,33.9061309697,1026.98573498,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1336',)",3771153048.23,5,35.2965011597,3774706963.6,3774706965.38,3771153048.23,0.0,internal_timestamp,118.830001831,228468,1562164248,8.06630039215,3.52965011597,33.8965285605,1026.94479805,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1337',)",3771153068.23,5,35.3788986206,3774706963.6,3774706965.38,3771153068.23,0.0,internal_timestamp,113.559997559,233634,1562164268,8.18099975586,3.53788986206,33.8760661335,1026.88726723,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1338',)",3771153088.23,5,35.4338989258,3774706963.6,3774706965.38,3771153088.23,0.0,internal_timestamp,108.25,230441,1562164288,8.26570034027,3.54338989258,33.8554151992,1026.8338734,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1339',)",3771153108.23,5,35.5163002014,3774706963.6,3774706965.38,3771153108.23,0.0,internal_timestamp,103.010002136,226353,1562164308,8.39500045776,3.55163002014,33.8209445071,1026.76307821,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1340',)",3771153128.23,5,35.5750999451,3774706963.6,3774706965.38,3771153128.23,0.0,internal_timestamp,97.8399963379,233284,1562164328,8.51720046997,3.55750999451,33.7684061444,1026.6793996,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1341',)",3771153141.23,5,35.577999115,3774706963.6,3774706965.38,3771153141.23,0.0,internal_timestamp,97.6900024414,231826,1562164341,8.51949977875,3.5577999115,33.7693364983,1026.67908535,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1342',)",3771153168.69,5,35.5792999268,3774706963.6,3774706965.35,3771153168.69,0.0,internal_timestamp,97.7900009155,693813,1562164368,8.51860046387,3.55792999268,33.7715233825,1026.68139567,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1343',)",3771153188.7,5,35.5726013184,3774706963.6,3774706965.35,3771153188.7,0.0,internal_timestamp,101.019996643,700999,1562164388,8.50179958344,3.55726013184,33.7790220051,1026.70466939,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1344',)",3771153208.69,5,35.4650001526,3774706963.6,3774706965.35,3771153208.69,0.0,internal_timestamp,106.370002747,692568,1562164408,8.29699993134,3.54650001526,33.859193295,1026.82344795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1345',)",3771153228.73,5,35.4039993286,3774706963.6,3774706965.35,3771153228.73,0.0,internal_timestamp,111.830001831,733816,1562164428,8.20860004425,3.54039993286,33.8769718743,1026.87586113,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1346',)",3771153248.69,5,35.3762016296,3774706963.6,3774706965.35,3771153248.69,0.0,internal_timestamp,117.260002136,694588,1562164448,8.16740036011,3.53762016296,33.8845721421,1026.91295289,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1347',)",3771153268.68,5,35.2872009277,3774706963.6,3774706965.35,3771153268.68,0.0,internal_timestamp,122.709999084,677313,1562164468,8.04139995575,3.52872009277,33.9088500049,1026.97599564,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1348',)",3771153288.7,5,35.2602996826,3774706963.6,3774706965.35,3771153288.7,0.0,internal_timestamp,128.119995117,700716,1562164488,8.00409984589,3.52602996826,33.9136457413,1027.01016331,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1349',)",3771153308.7,5,35.2062988281,3774706963.6,3774706965.35,3771153308.7,0.0,internal_timestamp,133.580001831,695621,1562164508,7.93270015717,3.52062988281,33.9224592561,1027.05280595,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1350',)",3771153328.7,5,35.1906013489,3774706963.6,3774706965.35,3771153328.7,0.0,internal_timestamp,139.029998779,701205,1562164528,7.90740013123,3.51906013489,33.9275920212,1027.0856018,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1351',)",3771153348.69,5,35.0948982239,3774706963.6,3774706965.35,3771153348.69,0.0,internal_timestamp,144.520004272,693867,1562164548,7.80189990997,3.50948982239,33.9247187569,1027.12422851,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1352',)",3771153368.68,5,34.9981002808,3774706963.6,3774706965.35,3771153368.68,0.0,internal_timestamp,150.009994507,683039,1562164568,7.68130016327,3.49981002808,33.9352593185,1027.1755085,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1353',)",3771153388.7,5,34.8359985352,3774706963.6,3774706965.35,3771153388.7,0.0,internal_timestamp,155.479995728,697700,1562164588,7.47889995575,3.48359985352,33.9549910448,1027.24567113,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1354',)",3771153408.68,5,34.6691017151,3774706963.6,3774706965.35,3771153408.68,0.0,internal_timestamp,160.990005493,680888,1562164608,7.2732000351,3.46691017151,33.9725639178,1027.31440661,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1355',)",3771153428.69,5,34.6152000427,3774706963.6,3774706965.35,3771153428.69,0.0,internal_timestamp,166.440002441,694216,1562164628,7.2093000412,3.46152000427,33.9739298995,1027.34962422,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1356',)",3771153448.71,5,34.5458984375,3774706963.6,3774706965.36,3771153448.71,0.0,internal_timestamp,171.929992676,710324,1562164648,7.12160015106,3.45458984375,33.9818312912,1027.39350701,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1357',)",3771153468.71,5,34.5225982666,3774706963.6,3774706965.36,3771153468.71,0.0,internal_timestamp,177.470001221,714271,1562164668,7.0938000679,3.45225982666,33.9810251132,1027.42225551,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1358',)",3771153488.71,5,34.5120010376,3774706963.6,3774706965.36,3771153488.71,0.0,internal_timestamp,182.919998169,710446,1562164688,7.07910013199,3.45120010376,33.9812567451,1027.44955987,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1359',)",3771153508.71,5,34.4944992065,3774706963.6,3774706965.36,3771153508.71,0.0,internal_timestamp,188.36000061,710275,1562164708,7.05389976501,3.44944992065,33.9842764911,1027.4804933,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1360',)",3771153528.71,5,34.4420013428,3774706963.6,3774706965.36,3771153528.71,0.0,internal_timestamp,193.779998779,709939,1562164728,6.98409986496,3.44420013428,33.9929183948,1027.5220385,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1361',)",3771153548.71,5,34.4262008667,3774706963.6,3774706965.36,3771153548.71,0.0,internal_timestamp,199.220001221,708171,1562164748,6.96350002289,3.44262008667,33.993258859,1027.55020459,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1362',)",3771153568.72,5,34.4221000671,3774706963.6,3774706965.36,3771153568.72,0.0,internal_timestamp,204.679992676,724118,1562164768,6.9563999176,3.44221000671,33.9931059819,1027.5761689,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1363',)",3771153588.71,5,34.4021987915,3774706963.6,3774706965.36,3771153588.71,0.0,internal_timestamp,210.160003662,709397,1562164788,6.92829990387,3.44021987915,33.9963244427,1027.60782139,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1364',)",3771153608.73,5,34.4016990662,3774706963.6,3774706965.36,3771153608.73,0.0,internal_timestamp,215.589996338,725609,1562164808,6.92460012436,3.44016990662,33.9967836135,1027.63364321,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1365',)",3771153628.71,5,34.3953018188,3774706963.6,3774706965.36,3771153628.71,0.0,internal_timestamp,221.029998779,710538,1562164828,6.91400003433,3.43953018188,33.9975740621,1027.6607396,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1366',)",3771153648.71,5,34.3875999451,3774706963.6,3774706965.36,3771153648.71,0.0,internal_timestamp,226.429992676,706740,1562164848,6.90140008926,3.43875999451,33.9989256686,1027.68837304,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1367',)",3771153668.71,5,34.3860015869,3774706963.6,3774706965.36,3771153668.71,0.0,internal_timestamp,231.800003052,708990,1562164868,6.89639997482,3.43860015869,33.9994931004,1027.71418229,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1368',)",3771153688.7,5,34.3849983215,3774706963.6,3774706965.36,3771153688.7,0.0,internal_timestamp,237.210006714,703364,1562164888,6.89219999313,3.43849983215,33.9999055033,1027.73993881,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1369',)",3771153708.71,5,34.378200531,3774706963.6,3774706965.36,3771153708.71,0.0,internal_timestamp,242.619995117,706785,1562164908,6.88049983978,3.4378200531,34.0013582713,1027.7675667,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1370',)",3771153728.72,5,34.3801002502,3774706963.6,3774706965.36,3771153728.72,0.0,internal_timestamp,247.990005493,719913,1562164928,6.87989997864,3.43801002502,34.0014262185,1027.79235846,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1371',)",3771153748.71,5,34.3796005249,3774706963.6,3774706965.36,3771153748.71,0.0,internal_timestamp,253.419998169,705471,1562164948,6.87610006332,3.43796005249,34.0019894337,1027.81826083,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1372',)",3771153768.71,5,34.3501014709,3774706963.6,3774706965.36,3771153768.71,0.0,internal_timestamp,258.790008545,705583,1562164968,6.83680009842,3.43501014709,34.0057696612,1027.85140578,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1373',)",3771153788.71,5,34.3146018982,3774706963.6,3774706965.36,3771153788.71,0.0,internal_timestamp,264.130004883,705135,1562164988,6.78900003433,3.43146018982,34.0113578623,1027.8870168,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1374',)",3771153808.7,5,34.3054008484,3774706963.6,3774706965.36,3771153808.7,0.0,internal_timestamp,269.450012207,704486,1562165008,6.77580022812,3.43054008484,34.0116894144,1027.91354353,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1375',)",3771153828.72,5,34.2741012573,3774706963.6,3774706965.36,3771153828.72,0.0,internal_timestamp,274.779998779,718450,1562165028,6.73360013962,3.42741012573,34.0163593022,1027.94758565,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1376',)",3771153848.7,5,34.2262992859,3774706963.6,3774706965.36,3771153848.7,0.0,internal_timestamp,280.059997559,702868,1562165048,6.67100000381,3.42262992859,34.0230427849,1027.98581403,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1377',)",3771153868.72,5,34.201499939,3774706963.6,3774706965.36,3771153868.72,0.0,internal_timestamp,285.359985352,719570,1562165068,6.63859987259,3.4201499939,34.0251772227,1028.01633214,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1378',)",3771153888.74,5,34.1822013855,3774706963.6,3774706965.37,3771153888.74,0.0,internal_timestamp,290.579986572,737593,1562165088,6.61219978333,3.41822013855,34.0274762918,1028.04577306,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1379',)",3771153908.7,5,34.1577987671,3774706963.6,3774706965.37,3771153908.7,0.0,internal_timestamp,295.859985352,703974,1562165108,6.57999992371,3.41577987671,34.0298510683,1028.07634936,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1380',)",3771153928.72,5,34.148601532,3774706963.6,3774706965.37,3771153928.72,0.0,internal_timestamp,301.149993896,719440,1562165128,6.56599998474,3.4148601532,34.0309815432,1028.10346536,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1381',)",3771153948.7,5,34.1295013428,3774706963.6,3774706965.37,3771153948.7,0.0,internal_timestamp,306.470001221,703804,1562165148,6.53910017014,3.41295013428,34.0339398181,1028.13394795,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1382',)",3771153968.72,5,34.1082000732,3774706963.6,3774706965.37,3771153968.72,0.0,internal_timestamp,311.730010986,719114,1562165168,6.51130008698,3.41082000732,34.0353793929,1028.16308368,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1383',)",3771153988.71,5,34.090801239,3774706963.6,3774706965.37,3771153988.71,0.0,internal_timestamp,317.059997559,713126,1562165188,6.48969984055,3.4090801239,34.0349452143,1028.19020584,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1384',)",3771154008.76,5,34.064201355,3774706963.6,3774706965.37,3771154008.76,0.0,internal_timestamp,322.269989014,758620,1562165208,6.45529985428,3.4064201355,34.0370827466,1028.22056343,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1385',)",3771154028.71,5,34.0544013977,3774706963.6,3774706965.37,3771154028.71,0.0,internal_timestamp,327.489990234,713715,1562165228,6.44129991531,3.40544013977,34.0375709523,1028.24685177,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1386',)",3771154048.71,5,34.0344009399,3774706963.6,3774706965.37,3771154048.71,0.0,internal_timestamp,332.779998779,711903,1562165248,6.41470003128,3.40344009399,34.0392299892,1028.27611711,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1387',)",3771154068.73,5,34.0307998657,3774706963.6,3774706965.37,3771154068.73,0.0,internal_timestamp,338.059997559,728349,1562165268,6.40710020065,3.40307998657,34.0402052445,1028.30217941,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1388',)",3771154088.71,5,34.0275993347,3774706963.6,3774706965.37,3771154088.71,0.0,internal_timestamp,343.299987793,714434,1562165288,6.40019989014,3.40275993347,34.0409495055,1028.32777834,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1389',)",3771154108.71,5,34.0265007019,3774706963.6,3774706965.37,3771154108.71,0.0,internal_timestamp,348.549987793,711850,1562165308,6.39589977264,3.40265007019,34.041437436,1028.35286159,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1390',)",3771154128.71,5,34.0177001953,3774706963.6,3774706965.37,3771154128.71,0.0,internal_timestamp,353.790008545,710124,1562165328,6.38180017471,3.40177001953,34.0431245136,1028.38019024,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1391',)",3771154148.73,5,34.0,3774706963.6,3774706965.37,3771154148.73,0.0,internal_timestamp,359.029998779,726759,1562165348,6.35680007935,3.4,34.0457682974,1028.4097636,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1392',)",3771154168.75,5,33.9896011353,3774706963.6,3774706965.37,3771154168.75,0.0,internal_timestamp,364.25,752196,1562165368,6.34200000763,3.39896011353,34.0463832017,1028.43624226,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1393',)",3771154188.71,5,33.9612007141,3774706963.6,3774706965.37,3771154188.71,0.0,internal_timestamp,369.5,708713,1562165388,6.30499982834,3.39612007141,34.0490627991,1028.46753322,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1394',)",3771154208.73,5,33.942199707,3774706963.6,3774706965.37,3771154208.73,0.0,internal_timestamp,374.799987793,726370,1562165408,6.28060007095,3.3942199707,34.0496206583,1028.49564763,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1395',)",3771154228.75,5,33.9365997314,3774706963.6,3774706965.37,3771154228.75,0.0,internal_timestamp,380.049987793,750536,1562165428,6.27199983597,3.39365997314,34.0493809404,1028.52073495,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1396',)",3771154248.73,5,33.9309997559,3774706963.6,3774706965.37,3771154248.73,0.0,internal_timestamp,385.399993896,726152,1562165448,6.26340007782,3.39309997559,34.0490917422,1028.5462408,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1397',)",3771154268.75,5,33.9297981262,3774706963.6,3774706965.37,3771154268.75,0.0,internal_timestamp,390.649993896,749964,1562165468,6.25850009918,3.39297981262,34.0500658851,1028.57177226,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1398',)",3771154288.78,5,33.927898407,3774706963.6,3774706965.37,3771154288.78,0.0,internal_timestamp,395.929992676,779012,1562165488,6.25180006027,3.3927898407,34.0520434031,1028.59847624,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1399',)",3771154308.77,5,33.9165992737,3774706963.6,3774706965.37,3771154308.77,0.0,internal_timestamp,401.209991455,766980,1562165508,6.23530006409,3.39165992737,34.0533150014,1028.62596931,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1400',)",3771154328.73,5,33.9028015137,3774706963.6,3774706965.37,3771154328.73,0.0,internal_timestamp,406.579986572,725001,1562165528,6.21799993515,3.39028015137,34.0525513917,1028.65237816,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1401',)",3771154348.72,5,33.9003982544,3774706963.6,3774706965.37,3771154348.72,0.0,internal_timestamp,411.940002441,721528,1562165548,6.21110010147,3.39003982544,34.0541289192,1028.67914976,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1402',)",3771154368.75,5,33.8935012817,3774706963.6,3774706965.37,3771154368.75,0.0,internal_timestamp,417.25,747674,1562165568,6.19770002365,3.38935012817,34.0572042995,1028.70776117,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
