obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('295',)",3.57411003113,29,13,1026.52961728,29,13,11,3767111115.3,3767111252.48,3748921629.12,44.637117,-124.302617,0.0,internal_timestamp,68.7210006714,29,29,1539932829.12,33.7832984924,29,29,0,8.69869995117,29,29,3748921629.12
"('296',)",3.57411003113,29,13,1026.52959278,29,13,11,3767111115.3,3767111252.48,3748921629.18,44.637117,-124.302617,0.0,internal_timestamp,68.6979980469,29,29,1539932829.18,33.7834014893,29,29,0,8.69869995117,29,29,3748921629.18
"('297',)",3.57410001755,29,13,1026.52939139,29,13,11,3767111115.3,3767111252.48,3748921629.25,44.637117,-124.302617,0.0,internal_timestamp,68.6750030518,29,29,1539932829.25,33.7832984924,29,29,0,8.69880008698,29,29,3748921629.25
"('298',)",3.57410001755,29,13,1026.52926797,29,13,11,3767111115.3,3767111252.48,3748921629.31,44.637117,-124.302617,0.0,internal_timestamp,68.6480026245,29,29,1539932829.31,33.7832984924,29,29,0,8.69880008698,29,29,3748921629.31
"('299',)",3.57410001755,29,13,1026.52909885,29,13,11,3767111115.3,3767111252.48,3748921629.37,44.637117,-124.302617,0.0,internal_timestamp,68.6279983521,29,29,1539932829.37,33.7831993103,29,29,0,8.69880008698,29,29,3748921629.37
"('300',)",3.57407999039,29,13,1026.52885211,29,13,11,3767111115.3,3767111252.48,3748921629.43,44.637117,-124.302617,0.0,internal_timestamp,68.608001709,29,29,1539932829.43,33.783000946,29,29,0,8.69880008698,29,29,3748921629.43
"('301',)",3.57405996323,29,13,1026.52839293,29,13,11,3767111115.3,3767111252.48,3748921629.49,44.637117,-124.302617,0.0,internal_timestamp,68.5830001831,29,29,1539932829.49,33.7826004028,29,29,0,8.69900035858,29,29,3748921629.49
"('302',)",3.57401990891,29,13,1026.52796779,29,13,11,3767111115.3,3767111252.48,3748921629.56,44.637117,-124.302617,0.0,internal_timestamp,68.56199646,29,29,1539932829.56,33.7821998596,29,29,0,8.69909954071,29,29,3748921629.56
"('303',)",3.57399010658,29,13,1026.52754446,29,13,11,3767111115.3,3767111252.48,3748921629.62,44.637117,-124.302617,0.0,internal_timestamp,68.5380020142,29,29,1539932829.62,33.7817993164,29,29,0,8.69909954071,29,29,3748921629.62
"('304',)",3.57397007942,29,13,1026.5272794,29,13,11,3767111115.3,3767111252.49,3748921629.68,44.637117,-124.302617,0.0,internal_timestamp,68.513999939,29,29,1539932829.68,33.7816009521,29,29,0,8.69909954071,29,29,3748921629.68
"('305',)",3.57396006584,29,13,1026.52717145,29,13,11,3767111115.3,3767111252.49,3748921629.74,44.637117,-124.302617,0.0,internal_timestamp,68.4869995117,29,29,1539932829.74,33.7816009521,29,29,0,8.69900035858,29,29,3748921629.74
"('306',)",3.57396006584,29,13,1026.52726013,29,13,11,3767111115.3,3767111252.49,3748921629.81,44.637117,-124.302617,0.0,internal_timestamp,68.46900177,29,29,1539932829.81,33.7817993164,29,29,0,8.69890022278,29,29,3748921629.81
"('307',)",3.57396006584,29,13,1026.52725283,29,13,11,3767111115.3,3767111252.49,3748921629.87,44.637117,-124.302617,0.0,internal_timestamp,68.4469985962,29,29,1539932829.87,33.7818984985,29,29,0,8.69880008698,29,29,3748921629.87
"('308',)",3.57396006584,29,13,1026.52716333,29,13,11,3767111115.3,3767111252.49,3748921629.93,44.637117,-124.302617,0.0,internal_timestamp,68.4240036011,29,29,1539932829.93,33.7818984985,29,29,0,8.69869995117,29,29,3748921629.93
"('309',)",3.57395005226,29,13,1026.52704447,29,13,11,3767111115.3,3767111252.49,3748921629.99,44.637117,-124.302617,0.0,internal_timestamp,68.3980026245,29,29,1539932829.99,33.7818984985,29,29,0,8.69869995117,29,29,3748921629.99
"('310',)",3.57394003868,29,13,1026.52686165,29,13,11,3767111115.3,3767111252.49,3748921630.06,44.637117,-124.302617,0.0,internal_timestamp,68.375,29,29,1539932830.06,33.7817993164,29,29,0,8.69869995117,29,29,3748921630.06
"('311',)",3.5739300251,29,13,1026.52670819,29,13,11,3767111115.3,3767111252.49,3748921630.12,44.637117,-124.302617,0.0,internal_timestamp,68.3550033569,29,29,1539932830.12,33.7817001343,29,29,0,8.69859981537,29,29,3748921630.12
"('312',)",3.57390999794,29,13,1026.52652081,29,13,11,3767111115.3,3767111252.49,3748921630.18,44.637117,-124.302617,0.0,internal_timestamp,68.3310012817,29,29,1539932830.18,33.7816009521,29,29,0,8.69859981537,29,29,3748921630.18
"('313',)",3.57392001152,29,13,1026.52642479,29,13,11,3767111115.3,3767111252.49,3748921630.24,44.637117,-124.302617,0.0,internal_timestamp,68.3099975586,29,29,1539932830.24,33.7816009521,29,29,0,8.69859981537,29,29,3748921630.24
"('314',)",3.57392001152,29,13,1026.52629948,29,13,11,3767111115.3,3767111252.49,3748921630.31,44.637117,-124.302617,0.0,internal_timestamp,68.2860031128,29,29,1539932830.31,33.7816009521,29,29,0,8.69869995117,29,29,3748921630.31
"('315',)",3.5739300251,29,13,1026.52617414,29,13,11,3767111115.3,3767111252.49,3748921630.37,44.637117,-124.302617,0.0,internal_timestamp,68.2620010376,29,29,1539932830.37,33.7816009521,29,29,0,8.69880008698,29,29,3748921630.37
"('316',)",3.57394003868,29,13,1026.52605146,29,13,11,3767111115.3,3767111252.49,3748921630.43,44.637117,-124.302617,0.0,internal_timestamp,68.2419967651,29,29,1539932830.43,33.7816009521,29,29,1,8.69900035858,29,29,3748921630.43
"('317',)",3.57395005226,29,13,1026.52573405,29,13,11,3767111115.3,3767111252.49,3748921630.49,44.637117,-124.302617,0.0,internal_timestamp,68.2139968872,29,29,1539932830.49,33.7813987732,29,29,0,8.69919967651,29,29,3748921630.49
"('318',)",3.57394003868,29,13,1026.52545798,29,13,11,3767111115.3,3767111252.49,3748921630.56,44.637117,-124.302617,0.0,internal_timestamp,68.1910018921,29,29,1539932830.56,33.7812004089,29,29,0,8.69929981232,29,29,3748921630.56
"('319',)",3.57395005226,29,13,1026.52542401,29,13,11,3767111115.3,3767111252.49,3748921630.62,44.637117,-124.302617,0.0,internal_timestamp,68.1699981689,29,29,1539932830.62,33.7812995911,29,29,0,8.69939994812,29,29,3748921630.62
"('320',)",3.57395005226,29,13,1026.52532803,29,13,11,3767111115.3,3767111252.49,3748921630.68,44.637117,-124.302617,0.0,internal_timestamp,68.1490020752,29,29,1539932830.68,33.7812995911,29,29,0,8.69939994812,29,29,3748921630.68
"('321',)",3.57395005226,29,13,1026.52530246,29,13,11,3767111115.3,3767111252.49,3748921630.74,44.637117,-124.302617,0.0,internal_timestamp,68.1230010986,29,29,1539932830.74,33.7813987732,29,29,0,8.69929981232,29,29,3748921630.74
"('322',)",3.57395005226,29,13,1026.52492202,29,13,11,3767111115.3,3767111252.49,3748921630.81,44.637117,-124.302617,0.0,internal_timestamp,68.1009979248,29,29,1539932830.81,33.7811012268,29,29,0,8.69960021973,29,29,3748921630.81
"('323',)",3.57392001152,29,13,1026.52410708,29,13,11,3767111115.3,3767111252.49,3748921630.87,44.637117,-124.302617,0.0,internal_timestamp,68.077003479,29,29,1539932830.87,33.7803001404,29,29,0,8.70009994507,29,29,3748921630.87
"('324',)",3.57389998436,29,13,1026.5230149,29,13,11,3767111115.3,3767111252.49,3748921630.93,44.637117,-124.302617,0.0,internal_timestamp,68.0569992065,29,29,1539932830.93,33.7792015076,29,29,0,8.70100021362,29,29,3748921630.93
"('325',)",3.57386994362,29,13,1026.52169483,29,13,11,3767111115.3,3767111252.49,3748921630.99,44.637117,-124.302617,0.0,internal_timestamp,68.0319976807,29,29,1539932830.99,33.7779006958,29,29,0,8.70219993591,29,29,3748921630.99
"('326',)",3.57384991646,29,13,1026.52039941,29,13,11,3767111115.3,3767111252.49,3748921631.06,44.637117,-124.302617,0.0,internal_timestamp,68.0090026855,29,29,1539932831.06,33.776599884,29,29,0,8.70330047607,29,29,3748921631.06
"('327',)",3.57382011414,29,13,1026.51920844,29,13,11,3767111115.3,3767111252.49,3748921631.12,44.637117,-124.302617,0.0,internal_timestamp,67.9850006104,29,29,1539932831.12,33.7753982544,29,29,0,8.70419979095,29,29,3748921631.12
"('328',)",3.57377004623,29,13,1026.5179537,29,13,11,3767111115.3,3767111252.49,3748921631.18,44.637117,-124.302617,0.0,internal_timestamp,67.9599990845,29,29,1539932831.18,33.7741012573,29,29,0,8.70499992371,29,29,3748921631.18
"('329',)",3.57369995117,29,13,1026.51673904,29,13,11,3767111115.3,3767111252.49,3748921631.24,44.637117,-124.302617,0.0,internal_timestamp,67.9410018921,29,29,1539932831.24,33.7728004456,29,29,0,8.70569992065,29,29,3748921631.24
"('330',)",3.57364988327,29,13,1026.51551063,29,13,11,3767111115.3,3767111252.49,3748921631.31,44.637117,-124.302617,0.0,internal_timestamp,67.9189987183,29,29,1539932831.31,33.7714996338,29,29,0,8.7063999176,29,29,3748921631.31
"('331',)",3.57359004021,29,13,1026.51433547,29,13,11,3767111115.3,3767111252.49,3748921631.37,44.637117,-124.302617,0.0,internal_timestamp,67.8909988403,29,29,1539932831.37,33.7703018188,29,29,0,8.70709991455,29,29,3748921631.37
"('332',)",3.57355999947,29,13,1026.51343176,29,13,11,3767111115.3,3767111252.49,3748921631.43,44.637117,-124.302617,0.0,internal_timestamp,67.8679962158,29,29,1539932831.43,33.7694015503,29,29,0,8.7076997757,29,29,3748921631.43
"('333',)",3.57353997231,29,13,1026.51278113,29,13,11,3767111115.3,3767111252.49,3748921631.5,44.637117,-124.302617,0.0,internal_timestamp,67.8460006714,29,29,1539932831.5,33.7687988281,29,29,0,8.70820045471,29,29,3748921631.5
"('334',)",3.57353997231,29,13,1026.51228628,29,13,11,3767111115.3,3767111252.49,3748921631.56,44.637117,-124.302617,0.0,internal_timestamp,67.8199996948,29,29,1539932831.56,33.7683982849,29,29,0,8.70860004425,29,29,3748921631.56
"('335',)",3.57353997231,29,13,1026.51193062,29,13,11,3767111115.3,3767111252.49,3748921631.62,44.637117,-124.302617,0.0,internal_timestamp,67.8000030518,29,29,1539932831.62,33.7681007385,29,29,0,8.70880031586,29,29,3748921631.62
"('336',)",3.57352995872,29,13,1026.51173675,29,13,11,3767111115.3,3767111252.49,3748921631.68,44.637117,-124.302617,0.0,internal_timestamp,67.7779998779,29,29,1539932831.68,33.7680015564,29,29,0,8.70890045166,29,29,3748921631.68
"('337',)",3.57353997231,29,13,1026.51170926,29,13,11,3767111115.3,3767111252.49,3748921631.74,44.637117,-124.302617,0.0,internal_timestamp,67.7549972534,29,29,1539932831.74,33.7681007385,29,29,0,8.70890045166,29,29,3748921631.74
"('338',)",3.57355999947,29,13,1026.51199469,29,13,11,3767111115.3,3767111252.49,3748921631.81,44.637117,-124.302617,0.0,internal_timestamp,67.7249984741,29,29,1539932831.81,33.7686004639,29,29,0,8.70870018005,29,29,3748921631.81
"('339',)",3.57357001305,29,13,1026.51207615,29,13,11,3767111115.3,3767111252.49,3748921631.87,44.637117,-124.302617,0.0,internal_timestamp,67.702003479,29,29,1539932831.87,33.7687988281,29,29,0,8.70849990845,29,29,3748921631.87
"('340',)",3.57357001305,29,13,1026.51198927,29,13,11,3767111115.3,3767111252.49,3748921631.93,44.637117,-124.302617,0.0,internal_timestamp,67.6829986572,29,29,1539932831.93,33.7687988281,29,29,0,8.70849990845,29,29,3748921631.93
"('341',)",3.57354998589,29,13,1026.5116218,29,13,11,3767111115.3,3767111252.49,3748921632.0,44.637117,-124.302617,0.0,internal_timestamp,67.6569976807,29,29,1539932832.0,33.7685012817,29,29,0,8.70860004425,29,29,3748921632.0
"('342',)",3.57351994514,29,13,1026.51099328,29,13,11,3767111115.3,3767111252.5,3748921632.06,44.637117,-124.302617,0.0,internal_timestamp,67.6330032349,29,29,1539932832.06,33.7678985596,29,29,0,8.70890045166,29,29,3748921632.06
"('343',)",3.57349991798,29,13,1026.51045274,29,13,11,3767111115.3,3767111252.5,3748921632.12,44.637117,-124.302617,0.0,internal_timestamp,67.6139984131,29,29,1539932832.12,33.7673988342,29,29,0,8.7093000412,29,29,3748921632.12
"('344',)",3.5734899044,29,13,1026.51008338,29,13,11,3767111115.3,3767111252.5,3748921632.18,44.637117,-124.302617,0.0,internal_timestamp,67.591003418,29,29,1539932832.18,33.7671012878,29,29,0,8.70950031281,29,29,3748921632.18
"('345',)",3.5734899044,29,13,1026.50978881,29,13,11,3767111115.3,3767111252.5,3748921632.24,44.637117,-124.302617,0.0,internal_timestamp,67.5680007935,29,29,1539932832.24,33.7668991089,29,29,0,8.70969963074,29,29,3748921632.24
"('346',)",3.57349991798,29,13,1026.5096387,29,13,11,3767111115.3,3767111252.5,3748921632.31,44.637117,-124.302617,0.0,internal_timestamp,67.5419998169,29,29,1539932832.31,33.7668991089,29,29,0,8.70989990234,29,29,3748921632.31
"('347',)",3.57350993156,29,13,1026.50952249,29,13,11,3767111115.3,3767111252.5,3748921632.37,44.637117,-124.302617,0.0,internal_timestamp,67.5199966431,29,29,1539932832.37,33.7668991089,29,29,0,8.71000003815,29,29,3748921632.37
"('348',)",3.57350993156,29,13,1026.50931952,29,13,11,3767111115.3,3767111252.5,3748921632.43,44.637117,-124.302617,0.0,internal_timestamp,67.4960021973,29,29,1539932832.43,33.7667999268,29,29,0,8.71010017395,29,29,3748921632.43
"('349',)",3.57349991798,29,13,1026.50895819,29,13,11,3767111115.3,3767111252.5,3748921632.5,44.637117,-124.302617,0.0,internal_timestamp,67.4720001221,29,29,1539932832.5,33.7664985657,29,29,0,8.71020030975,29,29,3748921632.5
"('350',)",3.5734899044,29,13,1026.50867295,29,13,11,3767111115.3,3767111252.5,3748921632.56,44.637117,-124.302617,0.0,internal_timestamp,67.4469985962,29,29,1539932832.56,33.7663002014,29,29,0,8.71030044556,29,29,3748921632.56
"('351',)",3.57347011566,29,13,1026.50837223,29,13,11,3767111115.3,3767111252.5,3748921632.62,44.637117,-124.302617,0.0,internal_timestamp,67.4219970703,29,29,1539932832.62,33.7661018372,29,29,0,8.71049976349,29,29,3748921632.62
"('352',)",3.57346010208,29,13,1026.50809774,29,13,11,3767111115.3,3767111252.5,3748921632.68,44.637117,-124.302617,0.0,internal_timestamp,67.4000015259,29,29,1539932832.68,33.7658996582,29,29,0,8.71059989929,29,29,3748921632.68
"('353',)",3.57346010208,29,13,1026.50783534,29,13,11,3767111115.3,3767111252.5,3748921632.74,44.637117,-124.302617,0.0,internal_timestamp,67.3799972534,29,29,1539932832.74,33.7657012939,29,29,0,8.7107000351,29,29,3748921632.74
"('354',)",3.57346010208,29,13,1026.50769629,29,13,11,3767111115.3,3767111252.5,3748921632.81,44.637117,-124.302617,0.0,internal_timestamp,67.3529968262,29,29,1539932832.81,33.7657012939,29,29,0,8.7108001709,29,29,3748921632.81
"('355',)",3.57346010208,29,13,1026.50758203,29,13,11,3767111115.3,3767111252.5,3748921633.0,44.637117,-124.302617,0.0,internal_timestamp,67.3280029297,29,29,1539932833.0,33.7657012939,29,29,1,8.7108001709,29,29,3748921633.0
"('356',)",3.57347011566,29,13,1026.50746125,29,13,11,3767111115.3,3767111252.5,3748921633.0,44.637117,-124.302617,0.0,internal_timestamp,67.3050003052,29,29,1539932833.0,33.7657012939,29,29,0,8.7109003067,29,29,3748921633.0
"('357',)",3.57346010208,29,13,1026.50719779,29,13,11,3767111115.3,3767111252.5,3748921633.01,44.637117,-124.302617,0.0,internal_timestamp,67.2819976807,29,29,1539932833.01,33.765499115,29,29,0,8.7109003067,29,29,3748921633.01
"('358',)",3.5734500885,29,13,1026.50698107,29,13,11,3767111115.3,3767111252.5,3748921633.06,44.637117,-124.302617,0.0,internal_timestamp,67.2549972534,29,29,1539932833.06,33.7653999329,29,29,0,8.7110004425,29,29,3748921633.06
"('359',)",3.57344007492,29,13,1026.50690072,29,13,11,3767111115.3,3767111252.5,3748921633.12,44.637117,-124.302617,0.0,internal_timestamp,67.2340011597,29,29,1539932833.12,33.7653999329,29,29,0,8.7109003067,29,29,3748921633.12
"('360',)",3.57344007492,29,13,1026.50680013,29,13,11,3767111115.3,3767111252.5,3748921633.18,44.637117,-124.302617,0.0,internal_timestamp,67.2119979858,29,29,1539932833.18,33.7653999329,29,29,0,8.7109003067,29,29,3748921633.18
"('361',)",3.57344007492,29,13,1026.50676811,29,13,11,3767111115.3,3767111252.5,3748921633.24,44.637117,-124.302617,0.0,internal_timestamp,67.18800354,29,29,1539932833.24,33.765499115,29,29,0,8.7109003067,29,29,3748921633.24
"('362',)",3.57344007492,29,13,1026.50658986,29,13,11,3767111115.3,3767111252.5,3748921633.31,44.637117,-124.302617,0.0,internal_timestamp,67.1660003662,29,29,1539932833.31,33.7653999329,29,29,0,8.7109003067,29,29,3748921633.31
"('363',)",3.5734500885,29,13,1026.50645538,29,13,11,3767111115.3,3767111252.5,3748921633.37,44.637117,-124.302617,0.0,internal_timestamp,67.1399993896,29,29,1539932833.37,33.7653999329,29,29,0,8.7110004425,29,29,3748921633.37
"('364',)",3.5734500885,29,13,1026.50642332,29,13,11,3767111115.3,3767111252.5,3748921633.43,44.637117,-124.302617,0.0,internal_timestamp,67.1159973145,29,29,1539932833.43,33.765499115,29,29,0,8.7110004425,29,29,3748921633.43
"('365',)",3.57347011566,29,13,1026.50640044,29,13,11,3767111115.3,3767111252.5,3748921633.49,44.637117,-124.302617,0.0,internal_timestamp,67.09400177,29,29,1539932833.49,33.7655982971,29,29,0,8.7110004425,29,29,3748921633.49
"('366',)",3.57347989082,29,13,1026.50634218,29,13,11,3767111115.3,3767111252.5,3748921633.56,44.637117,-124.302617,0.0,internal_timestamp,67.0670013428,29,29,1539932833.56,33.7657012939,29,29,0,8.71109962463,29,29,3748921633.56
"('367',)",3.57347989082,29,13,1026.5062416,29,13,11,3767111115.3,3767111252.5,3748921633.62,44.637117,-124.302617,0.0,internal_timestamp,67.0449981689,29,29,1539932833.62,33.7657012939,29,29,0,8.71109962463,29,29,3748921633.62
"('368',)",3.57346010208,29,13,1026.5060604,29,13,11,3767111115.3,3767111252.5,3748921633.68,44.637117,-124.302617,0.0,internal_timestamp,67.0230026245,29,29,1539932833.68,33.7655982971,29,29,0,8.71109962463,29,29,3748921633.68
"('369',)",3.5734500885,29,13,1026.50587935,29,13,11,3767111115.3,3767111252.51,3748921633.74,44.637117,-124.302617,0.0,internal_timestamp,66.9970016479,29,29,1539932833.74,33.765499115,29,29,0,8.7110004425,29,29,3748921633.74
"('370',)",3.57344007492,29,13,1026.50561887,29,13,11,3767111115.3,3767111252.51,3748921633.81,44.637117,-124.302617,0.0,internal_timestamp,66.9739990234,29,29,1539932833.81,33.7653007507,29,29,0,8.7110004425,29,29,3748921633.81
"('371',)",3.57343006134,29,13,1026.50550458,29,13,11,3767111115.3,3767111252.51,3748921633.87,44.637117,-124.302617,0.0,internal_timestamp,66.9489974976,29,29,1539932833.87,33.7653007507,29,29,0,8.7110004425,29,29,3748921633.87
"('372',)",3.57341003418,29,13,1026.50533551,29,13,11,3767111115.3,3767111252.51,3748921633.93,44.637117,-124.302617,0.0,internal_timestamp,66.9290008545,29,29,1539932833.93,33.7652015686,29,29,0,8.7110004425,29,29,3748921633.93
"('373',)",3.5734000206,29,13,1026.50514971,29,13,11,3767111115.3,3767111252.51,3748921633.99,44.637117,-124.302617,0.0,internal_timestamp,66.90599823,29,29,1539932833.99,33.7650985718,29,29,1,8.7110004425,29,29,3748921633.99
"('374',)",3.57339000702,29,13,1026.50494861,29,13,11,3767111115.3,3767111252.51,3748921634.06,44.637117,-124.302617,0.0,internal_timestamp,66.8789978027,29,29,1539932834.06,33.7649993896,29,29,0,8.7110004425,29,29,3748921634.06
"('375',)",3.57339000702,29,13,1026.50485455,29,13,11,3767111115.3,3767111252.51,3748921634.12,44.637117,-124.302617,0.0,internal_timestamp,66.8550033569,29,29,1539932834.12,33.7649993896,29,29,0,8.7109003067,29,29,3748921634.12
"('376',)",3.57339000702,29,13,1026.50481793,29,13,11,3767111115.3,3767111252.51,3748921634.18,44.637117,-124.302617,0.0,internal_timestamp,66.8300018311,29,29,1539932834.18,33.7650985718,29,29,0,8.7109003067,29,29,3748921634.18
"('377',)",3.57341003418,29,13,1026.50480256,29,13,11,3767111115.3,3767111252.51,3748921634.24,44.637117,-124.302617,0.0,internal_timestamp,66.8089981079,29,29,1539932834.24,33.7652015686,29,29,0,8.7109003067,29,29,3748921634.24
"('378',)",3.5734000206,29,13,1026.50467265,29,13,11,3767111115.3,3767111252.51,3748921634.31,44.637117,-124.302617,0.0,internal_timestamp,66.783996582,29,29,1539932834.31,33.7652015686,29,29,0,8.7110004425,29,29,3748921634.31
"('379',)",3.5734000206,29,13,1026.50449601,29,13,11,3767111115.3,3767111252.51,3748921634.37,44.637117,-124.302617,0.0,internal_timestamp,66.7630004883,29,29,1539932834.37,33.7650985718,29,29,0,8.7110004425,29,29,3748921634.37
"('380',)",3.5734000206,29,13,1026.50428401,29,13,11,3767111115.3,3767111252.51,3748921634.43,44.637117,-124.302617,0.0,internal_timestamp,66.7369995117,29,29,1539932834.43,33.7649993896,29,29,0,8.71109962463,29,29,3748921634.43
"('381',)",3.57339000702,29,13,1026.50407643,29,13,11,3767111115.3,3767111252.51,3748921634.49,44.637117,-124.302617,0.0,internal_timestamp,66.7119979858,29,29,1539932834.49,33.7649002075,29,29,0,8.71119976044,29,29,3748921634.49
"('382',)",3.57339000702,29,13,1026.50388908,29,13,11,3767111115.3,3767111252.51,3748921634.56,44.637117,-124.302617,0.0,internal_timestamp,66.68800354,29,29,1539932834.56,33.7648010254,29,29,0,8.71119976044,29,29,3748921634.56
"('383',)",3.57341003418,29,13,1026.50383226,29,13,11,3767111115.3,3767111252.51,3748921634.62,44.637117,-124.302617,0.0,internal_timestamp,66.6620025635,29,29,1539932834.62,33.7649002075,29,29,0,8.71129989624,29,29,3748921634.62
"('384',)",3.57342004776,29,13,1026.50370043,29,13,11,3767111115.3,3767111252.51,3748921634.68,44.637117,-124.302617,0.0,internal_timestamp,66.6399993896,29,29,1539932834.68,33.7649002075,29,29,0,8.71150016785,29,29,3748921634.68
"('385',)",3.5734500885,29,13,1026.50373954,29,13,11,3767111115.3,3767111252.51,3748921634.74,44.637117,-124.302617,0.0,internal_timestamp,66.6179962158,29,29,1539932834.74,33.7650985718,29,29,0,8.71160030365,29,29,3748921634.74
"('386',)",3.57347989082,29,13,1026.50376798,29,13,11,3767111115.3,3767111252.51,3748921634.81,44.637117,-124.302617,0.0,internal_timestamp,66.5930023193,29,29,1539932834.81,33.7653007507,29,29,0,8.71170043945,29,29,3748921634.81
"('387',)",3.5734899044,29,13,1026.5037113,29,13,11,3767111115.3,3767111252.51,3748921634.87,44.637117,-124.302617,0.0,internal_timestamp,66.5670013428,29,29,1539932834.87,33.7653999329,29,29,0,8.71179962158,29,29,3748921634.87
"('388',)",3.57347989082,29,13,1026.50360615,29,13,11,3767111115.3,3767111252.51,3748921634.93,44.637117,-124.302617,0.0,internal_timestamp,66.5439987183,29,29,1539932834.93,33.7653999329,29,29,0,8.71179962158,29,29,3748921634.93
"('389',)",3.57347989082,29,13,1026.50340506,29,13,11,3767111115.3,3767111252.51,3748921634.99,44.637117,-124.302617,0.0,internal_timestamp,66.516998291,29,29,1539932834.99,33.7653007507,29,29,0,8.71179962158,29,29,3748921634.99
"('390',)",3.57347011566,29,13,1026.50323598,29,13,11,3767111115.3,3767111252.51,3748921635.06,44.637117,-124.302617,0.0,internal_timestamp,66.4970016479,29,29,1539932835.06,33.7652015686,29,29,0,8.71179962158,29,29,3748921635.06
"('391',)",3.57347011566,29,13,1026.50302998,29,13,11,3767111115.3,3767111252.51,3748921635.12,44.637117,-124.302617,0.0,internal_timestamp,66.4729995728,29,29,1539932835.12,33.7650985718,29,29,0,8.71189975739,29,29,3748921635.12
"('392',)",3.57347989082,29,13,1026.5028955,29,13,11,3767111115.3,3767111252.51,3748921635.18,44.637117,-124.302617,0.0,internal_timestamp,66.4469985962,29,29,1539932835.18,33.7650985718,29,29,0,8.71199989319,29,29,3748921635.18
"('393',)",3.57347989082,29,13,1026.50267421,29,13,11,3767111115.3,3767111252.51,3748921635.24,44.637117,-124.302617,0.0,internal_timestamp,66.4189987183,29,29,1539932835.24,33.7649993896,29,29,0,8.71210002899,29,29,3748921635.24
"('394',)",3.57347989082,29,13,1026.50254429,29,13,11,3767111115.3,3767111252.51,3748921635.31,44.637117,-124.302617,0.0,internal_timestamp,66.3939971924,29,29,1539932835.31,33.7649993896,29,29,0,8.71220016479,29,29,3748921635.31
"('395',)",3.57347011566,29,13,1026.50237979,29,13,11,3767111115.3,3767111252.51,3748921635.37,44.637117,-124.302617,0.0,internal_timestamp,66.375,29,29,1539932835.37,33.7649002075,29,29,0,8.71220016479,29,29,3748921635.37
"('396',)",3.57347011566,29,13,1026.50225444,29,13,11,3767111115.3,3767111252.51,3748921635.43,44.637117,-124.302617,0.0,internal_timestamp,66.3509979248,29,29,1539932835.43,33.7649002075,29,29,0,8.7123003006,29,29,3748921635.43
"('397',)",3.57347011566,29,13,1026.50205334,29,13,11,3767111115.3,3767111252.51,3748921635.49,44.637117,-124.302617,0.0,internal_timestamp,66.3239974976,29,29,1539932835.49,33.7648010254,29,29,0,8.7123003006,29,29,3748921635.49
"('398',)",3.57347989082,29,13,1026.50191429,29,13,11,3767111115.3,3767111252.51,3748921635.56,44.637117,-124.302617,0.0,internal_timestamp,66.2969970703,29,29,1539932835.56,33.7648010254,29,29,0,8.7124004364,29,29,3748921635.56
"('399',)",3.5734899044,29,13,1026.50180283,29,13,11,3767111115.3,3767111252.41,3748921635.62,44.637117,-124.302617,0.0,internal_timestamp,66.2760009766,29,29,1539932835.62,33.7648010254,29,29,0,8.71249961853,29,29,3748921635.62
"('400',)",3.57347989082,29,13,1026.50170402,29,13,11,3767111115.3,3767111252.41,3748921635.68,44.637117,-124.302617,0.0,internal_timestamp,66.2509994507,29,29,1539932835.68,33.7648010254,29,29,0,8.7124004364,29,29,3748921635.68
"('401',)",3.57346010208,29,13,1026.50151206,29,13,11,3767111115.3,3767111252.41,3748921635.74,44.637117,-124.302617,0.0,internal_timestamp,66.2259979248,29,29,1539932835.74,33.7647018433,29,29,0,8.7124004364,29,29,3748921635.74
"('402',)",3.5734500885,29,13,1026.50133735,29,13,11,3767111115.3,3767111252.41,3748921635.81,44.637117,-124.302617,0.0,internal_timestamp,66.202003479,29,29,1539932835.81,33.7645988464,29,29,0,8.7123003006,29,29,3748921635.81
"('403',)",3.57343006134,29,13,1026.50113626,29,13,11,3767111115.3,3767111252.41,3748921635.87,44.637117,-124.302617,0.0,internal_timestamp,66.1750030518,29,29,1539932835.87,33.7644996643,29,29,0,8.7123003006,29,29,3748921635.87
"('404',)",3.57344007492,29,13,1026.50102653,29,13,11,3767111115.3,3767111252.41,3748921635.93,44.637117,-124.302617,0.0,internal_timestamp,66.1510009766,29,29,1539932835.93,33.7644996643,29,29,0,8.7123003006,29,29,3748921635.93
"('405',)",3.57344007492,29,13,1026.50107513,29,13,11,3767111115.3,3767111252.41,3748921635.99,44.637117,-124.302617,0.0,internal_timestamp,66.1269989014,29,29,1539932835.99,33.7647018433,29,29,0,8.7123003006,29,29,3748921635.99
"('406',)",3.5734500885,29,13,1026.50105412,29,13,11,3767111115.3,3767111252.41,3748921636.06,44.637117,-124.302617,0.0,internal_timestamp,66.1019973755,29,29,1539932836.06,33.7648010254,29,29,0,8.71220016479,29,29,3748921636.06
