obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4787',)",3772727471.06,14,3.51393008232,3779218470.53,3779218542.2,3772727471.06,0.0,internal_timestamp,54.1399993896,1563738671.06,33.6797981262,0,8.14900016785,1026.46574137,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4788',)",3772727471.12,14,3.5138399601,3779218470.53,3779218542.2,3772727471.12,0.0,internal_timestamp,54.1240005493,1563738671.12,33.6791992188,0,8.14859962463,1026.46525814,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4789',)",3772727471.18,14,3.5137898922,3779218470.53,3779218542.2,3772727471.18,0.0,internal_timestamp,54.0999984741,1563738671.18,33.6790008545,0,8.1482000351,1026.46505227,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4790',)",3772727471.25,14,3.51376008987,3779218470.53,3779218542.2,3772727471.25,0.0,internal_timestamp,54.0789985657,1563738671.25,33.6790008545,0,8.14799976349,1026.46498594,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4791',)",3772727471.31,14,3.51373004913,3779218470.53,3779218542.2,3772727471.31,0.0,internal_timestamp,54.0559997559,1563738671.31,33.6789016724,0,8.14760017395,1026.46486247,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4792',)",3772727471.37,14,3.51366996765,3779218470.53,3779218542.2,3772727471.37,0.0,internal_timestamp,54.0349998474,1563738671.37,33.6786003113,0,8.14729976654,1026.46457472,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4793',)",3772727471.43,14,3.51359009743,3779218470.53,3779218542.2,3772727471.43,0.0,internal_timestamp,54.0110015869,1563738671.43,33.6781997681,0,8.14700031281,1026.46419529,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4794',)",3772727471.5,14,3.51354002953,3779218470.53,3779218542.2,3772727471.5,0.0,internal_timestamp,53.9920005798,1563738671.5,33.6780014038,0,8.1466999054,1026.4639975,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4795',)",3772727471.56,14,3.51350998878,3779218470.53,3779218542.2,3772727471.56,0.0,internal_timestamp,53.9700012207,1563738671.56,33.6777992249,0,8.14640045166,1026.46378283,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4796',)",3772727471.62,14,3.51346993446,3779218470.53,3779218542.2,3772727471.62,0.0,internal_timestamp,53.9469985962,1563738671.62,33.6777000427,0,8.14620018005,1026.46362951,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4797',)",3772727471.68,14,3.51343011856,3779218470.53,3779218542.2,3772727471.68,0.0,internal_timestamp,53.9290008545,1563738671.68,33.6773986816,0,8.14610004425,1026.46332558,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4798',)",3772727471.75,14,3.51338005066,3779218470.53,3779218542.2,3772727471.75,0.0,internal_timestamp,53.9099998474,1563738671.75,33.6769981384,0,8.14589977264,1026.46295422,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4799',)",3772727471.81,14,3.51331996918,3779218470.53,3779218542.2,3772727471.81,0.0,internal_timestamp,53.8860015869,1563738671.81,33.6764984131,0,8.14570045471,1026.462482,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4800',)",3772727471.87,14,3.51327991486,3779218470.53,3779218542.2,3772727471.87,0.0,internal_timestamp,53.8629989624,1563738671.87,33.6762008667,0,8.14560031891,1026.46215811,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4801',)",3772727471.93,14,3.51325011253,3779218470.53,3779218542.2,3772727471.93,0.0,internal_timestamp,53.8409996033,1563738671.93,33.6759986877,0,8.14550018311,1026.46191362,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4802',)",3772727472.0,14,3.51324009895,3779218470.53,3779218542.2,3772727472.0,0.0,internal_timestamp,53.8190002441,1563738672.0,33.6759986877,1,8.1452999115,1026.46184271,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4803',)",3772727472.06,14,3.51321005821,3779218470.53,3779218542.2,3772727472.06,0.0,internal_timestamp,53.8019981384,1563738672.06,33.6759986877,0,8.1451997757,1026.46177973,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4804',)",3772727472.12,14,3.51317000389,3779218470.53,3779218542.2,3772727472.12,0.0,internal_timestamp,53.78099823,1563738672.12,33.6758003235,0,8.14490032196,1026.46157262,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4805',)",3772727472.18,14,3.51310992241,3779218470.53,3779218542.2,3772727472.18,0.0,internal_timestamp,53.7589988708,1563738672.18,33.6754989624,0,8.14449977875,1026.46129525,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4806',)",3772727472.25,14,3.51305007935,3779218470.53,3779218542.2,3772727472.25,0.0,internal_timestamp,53.7379989624,1563738672.25,33.675201416,0,8.14410018921,1026.46102531,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4807',)",3772727472.31,14,3.51298999786,3779218470.53,3779218542.2,3772727472.31,0.0,internal_timestamp,53.7150001526,1563738672.31,33.6749000549,0,8.1438999176,1026.46071341,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4808',)",3772727472.37,14,3.51294994354,3779218470.53,3779218542.2,3772727472.37,0.0,internal_timestamp,53.6920013428,1563738672.37,33.6747016907,0,8.143699646,1026.4604823,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4809',)",3772727472.43,14,3.51292991638,3779218470.53,3779218542.2,3772727472.43,0.0,internal_timestamp,53.6759986877,1563738672.43,33.6745986938,0,8.14350032806,1026.46035794,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4810',)",3772727472.49,14,3.51292991638,3779218470.53,3779218542.2,3772727472.49,0.0,internal_timestamp,53.6529998779,1563738672.49,33.6747016907,0,8.14340019226,1026.46034825,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4811',)",3772727472.56,14,3.5129199028,3779218470.53,3779218542.2,3772727472.56,0.0,internal_timestamp,53.6300010681,1563738672.56,33.6747016907,0,8.14330005646,1026.46025777,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4812',)",3772727472.62,14,3.51290988922,3779218470.53,3779218542.2,3772727472.62,0.0,internal_timestamp,53.6090011597,1563738672.62,33.6747016907,0,8.14319992065,1026.46017646,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4813',)",3772727472.68,14,3.51290011406,3779218470.53,3779218542.2,3772727472.68,0.0,internal_timestamp,53.5870018005,1563738672.68,33.6745986938,0,8.14319992065,1026.4599948,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4814',)",3772727472.75,14,3.51289010048,3779218470.53,3779218542.2,3772727472.75,0.0,internal_timestamp,53.561000824,1563738672.75,33.6745986938,0,8.14319992065,1026.45987558,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4815',)",3772727472.81,14,3.5128800869,3779218470.53,3779218542.2,3772727472.81,0.0,internal_timestamp,53.5460014343,1563738672.81,33.6744003296,0,8.14309978485,1026.45966618,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4816',)",3772727472.87,14,3.51286005974,3779218470.53,3779218542.2,3772727472.87,0.0,internal_timestamp,53.5219993591,1563738672.87,33.6744003296,0,8.14299964905,1026.4595711,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4817',)",3772727472.93,14,3.51280999184,3779218470.53,3779218542.2,3772727472.93,0.0,internal_timestamp,53.5,1563738672.93,33.6739997864,0,8.14290046692,1026.45917086,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4818',)",3772727473.0,14,3.51275992393,3779218470.53,3779218542.2,3772727473.0,0.0,internal_timestamp,53.4790000916,1563738673.0,33.6738014221,0,8.14260005951,1026.45896388,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4819',)",3772727473.06,14,3.51271009445,3779218470.53,3779218542.21,3772727473.06,0.0,internal_timestamp,53.4570007324,1563738673.06,33.673500061,0,8.1422996521,1026.45867153,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4820',)",3772727473.12,14,3.51268005371,3779218470.53,3779218542.21,3772727473.12,0.0,internal_timestamp,53.436000824,1563738673.12,33.6734008789,0,8.14200019836,1026.4585422,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4821',)",3772727473.18,14,3.51266002655,3779218470.53,3779218542.21,3772727473.18,0.0,internal_timestamp,53.4129981995,1563738673.18,33.6734008789,0,8.14190006256,1026.4584517,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4822',)",3772727473.24,14,3.51265001297,3779218470.53,3779218542.21,3772727473.24,0.0,internal_timestamp,53.3930015564,1563738673.24,33.6734008789,0,8.14179992676,1026.45837499,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4823',)",3772727473.31,14,3.51263999939,3779218470.53,3779218542.21,3772727473.31,0.0,internal_timestamp,53.375,1563738673.31,33.6733016968,0,8.14169979095,1026.45822961,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4824',)",3772727473.37,14,3.51261997223,3779218470.53,3779218542.21,3772727473.37,0.0,internal_timestamp,53.3499984741,1563738673.37,33.6731987,0,8.14169979095,1026.45803419,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4825',)",3772727473.43,14,3.51258993149,3779218470.53,3779218542.21,3772727473.43,0.0,internal_timestamp,53.3300018311,1563738673.43,33.6730003357,0,8.14159965515,1026.45780187,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4826',)",3772727473.5,14,3.51255989075,3779218470.53,3779218542.21,3772727473.5,0.0,internal_timestamp,53.3079986572,1563738673.5,33.6726989746,0,8.14159965515,1026.45746458,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4827',)",3772727473.56,14,3.51253008842,3779218470.53,3779218542.21,3772727473.56,0.0,internal_timestamp,53.2869987488,1563738673.56,33.6725006104,0,8.14150047302,1026.45722752,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4828',)",3772727473.62,14,3.51252007484,3779218470.53,3779218542.21,3772727473.62,0.0,internal_timestamp,53.2630004883,1563738673.62,33.6725006104,0,8.14130020142,1026.45714742,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4829',)",3772727473.68,14,3.51253008842,3779218470.53,3779218542.21,3772727473.68,0.0,internal_timestamp,53.2400016785,1563738673.68,33.6726989746,0,8.14130020142,1026.45719757,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4830',)",3772727473.75,14,3.51254010201,3779218470.53,3779218542.21,3772727473.75,0.0,internal_timestamp,53.2220001221,1563738673.75,33.6727981567,0,8.14120006561,1026.4572078,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4831',)",3772727473.81,14,3.51255989075,3779218470.53,3779218542.21,3772727473.81,0.0,internal_timestamp,53.2010002136,1563738673.81,33.6730003357,0,8.14130020142,1026.45725514,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4832',)",3772727473.87,14,3.51255989075,3779218470.53,3779218542.21,3772727473.87,0.0,internal_timestamp,53.1800003052,1563738673.87,33.6730003357,0,8.14140033722,1026.45714389,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4833',)",3772727473.93,14,3.51255011559,3779218470.53,3779218542.21,3772727473.93,0.0,internal_timestamp,53.1539993286,1563738673.93,33.6727981567,0,8.14140033722,1026.45686608,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4834',)",3772727474.0,14,3.51255011559,3779218470.53,3779218542.21,3772727474.0,0.0,internal_timestamp,53.1329994202,1563738674.0,33.6727981567,0,8.14140033722,1026.45676979,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4835',)",3772727474.06,14,3.51254010201,3779218470.53,3779218542.21,3772727474.06,0.0,internal_timestamp,53.1119995117,1563738674.06,33.6726989746,0,8.14140033722,1026.4565957,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4836',)",3772727474.12,14,3.51254010201,3779218470.53,3779218542.21,3772727474.12,0.0,internal_timestamp,53.0900001526,1563738674.12,33.6727981567,0,8.14140033722,1026.45657264,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4837',)",3772727474.19,14,3.51254010201,3779218470.53,3779218542.21,3772727474.19,0.0,internal_timestamp,53.0690002441,1563738674.19,33.6727981567,0,8.14130020142,1026.45649132,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4838',)",3772727474.24,14,3.51252007484,3779218470.53,3779218542.21,3772727474.24,0.0,internal_timestamp,53.0480003357,1563738674.24,33.6726989746,0,8.14120006561,1026.45633219,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4839',)",3772727474.31,14,3.51248002052,3779218470.53,3779218542.21,3772727474.31,0.0,internal_timestamp,53.0239982605,1563738674.31,33.6724014282,0,8.14109992981,1026.4560037,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4840',)",3772727474.37,14,3.51241993904,3779218470.53,3779218542.21,3772727474.37,0.0,internal_timestamp,53.0009994507,1563738674.37,33.6721000671,0,8.1408996582,1026.45569179,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4841',)",3772727474.43,14,3.51237010956,3779218470.53,3779218542.21,3772727474.43,0.0,internal_timestamp,52.9799995422,1563738674.43,33.6716995239,0,8.14060020447,1026.45532605,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4842',)",3772727474.5,14,3.51232004166,3779218470.53,3779218542.21,3772727474.5,0.0,internal_timestamp,52.9589996338,1563738674.5,33.6713981628,0,8.14050006866,1026.45500833,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4843',)",3772727474.56,14,3.51229000092,3779218470.53,3779218542.21,3772727474.56,0.0,internal_timestamp,52.9370002747,1563738674.56,33.6711997986,0,8.14029979706,1026.45478179,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4844',)",3772727474.62,14,3.51226997375,3779218470.53,3779218542.21,3772727474.62,0.0,internal_timestamp,52.9140014648,1563738674.62,33.6711006165,0,8.14009952545,1026.45462846,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4845',)",3772727474.8,14,3.51223993301,3779218470.54,3779218542.22,3772727474.8,0.0,internal_timestamp,52.8930015564,1563738674.8,33.6710014343,1,8.14000034332,1026.4544692,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4846',)",3772727474.81,14,3.51221990585,3779218470.54,3779218542.22,3772727474.81,0.0,internal_timestamp,52.8720016479,1563738674.81,33.6710014343,0,8.13980007172,1026.45440284,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4847',)",3772727474.82,14,3.51221990585,3779218470.54,3779218542.22,3772727474.82,0.0,internal_timestamp,52.8489990234,1563738674.82,33.6711006165,0,8.13969993591,1026.45439013,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4848',)",3772727474.87,14,3.51222991943,3779218470.54,3779218542.22,3772727474.87,0.0,internal_timestamp,52.8250007629,1563738674.87,33.6711997986,0,8.13969993591,1026.4543579,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4849',)",3772727474.93,14,3.51221990585,3779218470.54,3779218542.22,3772727474.93,0.0,internal_timestamp,52.8019981384,1563738674.93,33.6711997986,0,8.13969993591,1026.45425243,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4850',)",3772727475.0,14,3.51221990585,3779218470.54,3779218542.22,3772727475.0,0.0,internal_timestamp,52.78099823,1563738675.0,33.6711997986,0,8.13969993591,1026.45415614,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4851',)",3772727475.06,14,3.51220989227,3779218470.54,3779218542.22,3772727475.06,0.0,internal_timestamp,52.7589988708,1563738675.06,33.6710014343,0,8.13969993591,1026.45389967,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4852',)",3772727475.12,14,3.51220011711,3779218470.54,3779218542.22,3772727475.12,0.0,internal_timestamp,52.7400016785,1563738675.12,33.6707992554,0,8.13969993591,1026.45365396,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4853',)",3772727475.18,14,3.51218008995,3779218470.54,3779218542.22,3772727475.18,0.0,internal_timestamp,52.7210006714,1563738675.18,33.6707000732,0,8.13969993591,1026.45348904,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4854',)",3772727475.25,14,3.51218008995,3779218470.54,3779218542.22,3772727475.25,0.0,internal_timestamp,52.6949996948,1563738675.25,33.6707000732,0,8.13980007172,1026.45335485,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4855',)",3772727475.31,14,3.51217007637,3779218470.54,3779218542.22,3772727475.31,0.0,internal_timestamp,52.6749992371,1563738675.31,33.6706008911,0,8.13969993591,1026.45320031,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4856',)",3772727475.37,14,3.51216006279,3779218470.54,3779218542.22,3772727475.37,0.0,internal_timestamp,52.6510009766,1563738675.37,33.670501709,0,8.13969993591,1026.45301247,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4857',)",3772727475.43,14,3.51214003563,3779218470.54,3779218542.22,3772727475.43,0.0,internal_timestamp,52.6269989014,1563738675.43,33.6703987122,0,8.13969993591,1026.45282162,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4858',)",3772727475.49,14,3.51213002205,3779218470.54,3779218542.22,3772727475.49,0.0,internal_timestamp,52.6040000916,1563738675.49,33.6702003479,0,8.13969993591,1026.45256056,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4859',)",3772727475.56,14,3.51210999489,3779218470.54,3779218542.22,3772727475.56,0.0,internal_timestamp,52.5849990845,1563738675.56,33.6701011658,0,8.13969993591,1026.45239564,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4860',)",3772727475.62,14,3.51210999489,3779218470.54,3779218542.22,3772727475.62,0.0,internal_timestamp,52.5649986267,1563738675.62,33.6701011658,1,8.13969993591,1026.45230393,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4861',)",3772727475.68,14,3.51210999489,3779218470.54,3779218542.22,3772727475.68,0.0,internal_timestamp,52.5429992676,1563738675.68,33.6701011658,0,8.13969993591,1026.45220306,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4862',)",3772727475.75,14,3.51210999489,3779218470.54,3779218542.22,3772727475.75,0.0,internal_timestamp,52.5200004578,1563738675.75,33.6701011658,0,8.13969993591,1026.45209761,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4863',)",3772727475.81,14,3.51210999489,3779218470.54,3779218542.22,3772727475.81,0.0,internal_timestamp,52.5009994507,1563738675.81,33.6701011658,0,8.13969993591,1026.45201048,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4864',)",3772727475.87,14,3.51210999489,3779218470.54,3779218542.22,3772727475.87,0.0,internal_timestamp,52.4770011902,1563738675.87,33.6701011658,0,8.13969993591,1026.45190045,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4865',)",3772727475.93,14,3.51210999489,3779218470.54,3779218542.22,3772727475.93,0.0,internal_timestamp,52.4560012817,1563738675.93,33.6702003479,0,8.13969993591,1026.45188196,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4866',)",3772727476.0,14,3.51212000847,3779218470.54,3779218542.22,3772727476.0,0.0,internal_timestamp,52.4319992065,1563738676.0,33.6702003479,0,8.13969993591,1026.45177191,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4867',)",3772727476.06,14,3.51212000847,3779218470.54,3779218542.22,3772727476.06,0.0,internal_timestamp,52.4109992981,1563738676.06,33.67029953,0,8.13969993591,1026.45175342,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4868',)",3772727476.12,14,3.51212000847,3779218470.54,3779218542.22,3772727476.12,0.0,internal_timestamp,52.3909988403,1563738676.12,33.67029953,0,8.13969993591,1026.45166171,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4869',)",3772727476.18,14,3.51212000847,3779218470.54,3779218542.22,3772727476.18,0.0,internal_timestamp,52.3660011292,1563738676.18,33.67029953,0,8.13969993591,1026.45154709,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4870',)",3772727476.25,14,3.51212000847,3779218470.54,3779218542.22,3772727476.25,0.0,internal_timestamp,52.34400177,1563738676.25,33.6702003479,0,8.13969993591,1026.45136842,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4871',)",3772727476.31,14,3.51212000847,3779218470.54,3779218542.22,3772727476.31,0.0,internal_timestamp,52.3230018616,1563738676.31,33.6702003479,0,8.13980007172,1026.45125717,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4872',)",3772727476.37,14,3.51212000847,3779218470.54,3779218542.22,3772727476.37,0.0,internal_timestamp,52.297000885,1563738676.37,33.6702003479,0,8.13980007172,1026.45113795,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4873',)",3772727476.43,14,3.51212000847,3779218470.54,3779218542.22,3772727476.43,0.0,internal_timestamp,52.2789993286,1563738676.43,33.6702003479,0,8.13980007172,1026.45105541,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4874',)",3772727476.5,14,3.51212000847,3779218470.54,3779218542.22,3772727476.5,0.0,internal_timestamp,52.2529983521,1563738676.5,33.67029953,0,8.13969993591,1026.45102895,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4875',)",3772727476.56,14,3.51213002205,3779218470.54,3779218542.22,3772727476.56,0.0,internal_timestamp,52.2299995422,1563738676.56,33.6703987122,0,8.13969993591,1026.4510013,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4876',)",3772727476.62,14,3.51213002205,3779218470.54,3779218542.17,3772727476.62,0.0,internal_timestamp,52.2109985352,1563738676.62,33.6703987122,0,8.13969993591,1026.45091417,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4877',)",3772727476.68,14,3.51212000847,3779218470.54,3779218542.18,3772727476.68,0.0,internal_timestamp,52.1920013428,1563738676.68,33.67029953,0,8.13980007172,1026.4507343,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4878',)",3772727476.75,14,3.51210999489,3779218470.54,3779218542.18,3772727476.75,0.0,internal_timestamp,52.1679992676,1563738676.75,33.6702003479,0,8.13980007172,1026.45054644,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4879',)",3772727476.81,14,3.51209998131,3779218470.54,3779218542.18,3772727476.81,0.0,internal_timestamp,52.1450004578,1563738676.81,33.6702003479,0,8.13969993591,1026.45045595,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4880',)",3772727476.87,14,3.51208996773,3779218470.54,3779218542.18,3772727476.87,0.0,internal_timestamp,52.1230010986,1563738676.87,33.6702003479,0,8.13959980011,1026.45037004,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4881',)",3772727476.93,14,3.51206994057,3779218470.54,3779218542.18,3772727476.93,0.0,internal_timestamp,52.0989990234,1563738676.93,33.6701011658,0,8.1393995285,1026.45021211,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4882',)",3772727476.99,14,3.51204991341,3779218470.54,3779218542.18,3772727476.99,0.0,internal_timestamp,52.0760002136,1563738676.99,33.6701011658,0,8.13930034637,1026.45012147,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4883',)",3772727477.06,14,3.51203989983,3779218470.54,3779218542.18,3772727477.06,0.0,internal_timestamp,52.0550003052,1563738677.06,33.6699981689,0,8.13920021057,1026.44995935,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4884',)",3772727477.12,14,3.51202011108,3779218470.54,3779218542.18,3772727477.12,0.0,internal_timestamp,52.0340003967,1563738677.12,33.6698989868,0,8.13920021057,1026.44978526,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4885',)",3772727477.18,14,3.51200008392,3779218470.54,3779218542.18,3772727477.18,0.0,internal_timestamp,52.0110015869,1563738677.18,33.6697998047,0,8.13910007477,1026.44961696,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4886',)",3772727477.25,14,3.51198005676,3779218470.54,3779218542.18,3772727477.25,0.0,internal_timestamp,51.9910011292,1563738677.25,33.6696014404,0,8.13899993896,1026.44938461,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4887',)",3772727477.31,14,3.5119600296,3779218470.54,3779218542.18,3772727477.31,0.0,internal_timestamp,51.966999054,1563738677.31,33.6694984436,0,8.13889980316,1026.44920872,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4888',)",3772727477.37,14,3.51194000244,3779218470.54,3779218542.18,3772727477.37,0.0,internal_timestamp,51.9469985962,1563738677.37,33.6693992615,0,8.13879966736,1026.44905417,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4889',)",3772727477.43,14,3.51191997528,3779218470.54,3779218542.18,3772727477.43,0.0,internal_timestamp,51.9239997864,1563738677.43,33.6693000793,0,8.13860034943,1026.44890069,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4890',)",3772727477.5,14,3.51189994812,3779218470.54,3779218542.18,3772727477.5,0.0,internal_timestamp,51.8989982605,1563738677.5,33.6692008972,0,8.13850021362,1026.44872321,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4891',)",3772727477.56,14,3.51186990738,3779218470.54,3779218542.18,3772727477.56,0.0,internal_timestamp,51.8800010681,1563738677.56,33.6691017151,0,8.13840007782,1026.44857326,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4892',)",3772727477.62,14,3.51185011864,3779218470.54,3779218542.18,3772727477.62,0.0,internal_timestamp,51.8549995422,1563738677.62,33.6689987183,0,8.13829994202,1026.44839278,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4893',)",3772727477.68,14,3.51184010506,3779218470.54,3779218542.18,3772727477.68,0.0,internal_timestamp,51.8370018005,1563738677.68,33.6688995361,0,8.13819980621,1026.44824741,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4894',)",3772727477.75,14,3.51184010506,3779218470.54,3779218542.18,3772727477.75,0.0,internal_timestamp,51.8149986267,1563738677.75,33.6688995361,0,8.13819980621,1026.44814652,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4895',)",3772727477.81,14,3.51183009148,3779218470.54,3779218542.18,3772727477.81,0.0,internal_timestamp,51.7879981995,1563738677.81,33.6688995361,0,8.13819980621,1026.44802272,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4896',)",3772727477.87,14,3.51183009148,3779218470.54,3779218542.18,3772727477.87,0.0,internal_timestamp,51.7690010071,1563738677.87,33.6688995361,0,8.13819980621,1026.44793561,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('4897',)",3772727477.93,14,3.5118200779,3779218470.54,3779218542.18,3772727477.93,0.0,internal_timestamp,51.7490005493,1563738677.93,33.668800354,0,8.13819980621,1026.4477661,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
