obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3342',)",3659623940.35,2,33.4047012329,3724598987.34,3724598987.92,3659623940.35,0.0,internal_timestamp,503.279998779,354598,1450635140,5.56990003586,3.34047012329,34.0948889429,1029.2168671,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3343',)",3659623951.36,2,33.4118003845,3724598987.34,3724598987.92,3659623951.36,0.0,internal_timestamp,502.429992676,357846,1450635151,5.57859992981,3.34118003845,34.0945825805,1029.21157029,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3344',)",3659623962.35,2,33.4113998413,3724598987.34,3724598987.92,3659623962.35,0.0,internal_timestamp,501.679992676,353194,1450635162,5.57870006561,3.34113998413,34.0943994915,1029.20796907,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3345',)",3659623973.36,2,33.4112014771,3724598987.34,3724598987.92,3659623973.36,0.0,internal_timestamp,500.859985352,357058,1450635173,5.57859992981,3.34112014771,34.0946824104,1029.20443994,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3346',)",3659623984.36,2,33.4149017334,3724598987.34,3724598987.92,3659623984.36,0.0,internal_timestamp,500.149993896,361124,1450635184,5.58319997787,3.34149017334,34.0945888995,1029.20049669,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3347',)",3659623995.37,2,33.4146995544,3724598987.34,3724598987.92,3659623995.37,0.0,internal_timestamp,499.420013428,365799,1450635195,5.58349990845,3.34146995544,34.0944192639,1029.19697144,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3348',)",3659624006.36,2,33.4178009033,3724598987.34,3724598987.92,3659624006.36,0.0,internal_timestamp,498.649993896,358673,1450635206,5.58809995651,3.34178009033,34.0936765253,1029.19224106,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3349',)",3659624017.37,2,33.4216995239,3724598987.34,3724598987.92,3659624017.37,0.0,internal_timestamp,497.970001221,365643,1450635217,5.59289979935,3.34216995239,34.0935911871,1029.18841528,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3350',)",3659624028.36,2,33.4277992249,3724598987.34,3724598987.92,3659624028.36,0.0,internal_timestamp,497.190002441,359344,1450635228,5.60139989853,3.34277992249,34.0923177391,1029.18270359,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3351',)",3659624039.37,2,33.426399231,3724598987.34,3724598987.92,3659624039.37,0.0,internal_timestamp,496.350006104,366816,1450635239,5.59989976883,3.3426399231,34.0926607658,1029.17931574,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3352',)",3659624050.36,2,33.426399231,3724598987.34,3724598987.92,3659624050.36,0.0,internal_timestamp,495.540008545,364093,1450635250,5.60059976578,3.3426399231,34.0923565501,1029.17526399,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3353',)",3659624061.36,2,33.4294013977,3724598987.34,3724598987.92,3659624061.36,0.0,internal_timestamp,494.700012207,359188,1450635261,5.6047000885,3.34294013977,34.0920399152,1029.17061378,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3354',)",3659624072.36,2,33.4300003052,3724598987.34,3724598987.92,3659624072.36,0.0,internal_timestamp,493.799987793,364669,1450635272,5.60559988022,3.34300003052,34.0922574962,1029.1665331,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3355',)",3659624083.37,2,33.432800293,3724598987.34,3724598987.92,3659624083.37,0.0,internal_timestamp,492.859985352,368932,1450635283,5.61019992828,3.3432800293,34.0912574025,1029.16081896,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3356',)",3659624094.37,2,33.4331016541,3724598987.34,3724598987.92,3659624094.37,0.0,internal_timestamp,492.019989014,374139,1450635294,5.61140012741,3.34331016541,34.0908052102,1029.15644645,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3357',)",3659624105.37,2,33.4327011108,3724598987.34,3724598987.92,3659624105.37,0.0,internal_timestamp,491.130004883,368518,1450635305,5.61079978943,3.34327011108,34.0913981651,1029.15290636,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3358',)",3659624116.37,2,33.4333000183,3724598987.34,3724598987.92,3659624116.37,0.0,internal_timestamp,490.179992676,373296,1450635316,5.61210012436,3.34333000183,34.0912366872,1029.14824427,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3359',)",3659624127.37,2,33.4339981079,3724598987.34,3724598987.92,3659624127.37,0.0,internal_timestamp,489.269989014,367455,1450635327,5.61339998245,3.34339981079,34.0911682221,1029.14383918,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3360',)",3659624138.37,2,33.4351997375,3724598987.34,3724598987.92,3659624138.37,0.0,internal_timestamp,488.269989014,372665,1450635338,5.61530017853,3.34351997375,34.0911095078,1029.13894886,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3361',)",3659624149.38,2,33.4449996948,3724598987.34,3724598987.92,3659624149.38,0.0,internal_timestamp,487.339996338,378859,1450635349,5.62989997864,3.34449996948,34.0879515692,1029.13025421,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3362',)",3659624160.39,2,33.4620018005,3724598987.34,3724598987.92,3659624160.39,0.0,internal_timestamp,486.440002441,389658,1450635360,5.6546998024,3.34620018005,34.0826536904,1029.11865467,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3363',)",3659624171.38,2,33.476600647,3724598987.34,3724598987.93,3659624171.38,0.0,internal_timestamp,485.399993896,379515,1450635371,5.6736998558,3.3476600647,34.0805480912,1029.10969346,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3364',)",3659624182.37,2,33.4821014404,3724598987.34,3724598987.93,3659624182.37,0.0,internal_timestamp,484.359985352,372684,1450635382,5.68009996414,3.34821014404,34.0808395517,1029.10429594,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3365',)",3659624193.38,2,33.4939002991,3724598987.34,3724598987.93,3659624193.38,0.0,internal_timestamp,483.260009766,379503,1450635393,5.69560003281,3.34939002991,34.0791193412,1029.0958258,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3366',)",3659624204.38,2,33.4943008423,3724598987.34,3724598987.93,3659624204.38,0.0,internal_timestamp,482.269989014,376699,1450635404,5.69659996033,3.34943008423,34.0790555606,1029.09109715,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3367',)",3659624215.38,2,33.4940986633,3724598987.34,3724598987.93,3659624215.38,0.0,internal_timestamp,481.25,383176,1450635415,5.69659996033,3.34940986633,34.0793318775,1029.08663198,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3368',)",3659624226.38,2,33.4934005737,3724598987.34,3724598987.93,3659624226.38,0.0,internal_timestamp,480.239990234,376389,1450635426,5.69610023499,3.34934005737,34.0795457496,1029.08222994,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3369',)",3659624237.38,2,33.4931983948,3724598987.34,3724598987.93,3659624237.38,0.0,internal_timestamp,479.220001221,384016,1450635437,5.6968998909,3.34931983948,34.0790171408,1029.0770241,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3370',)",3659624248.38,2,33.4954986572,3724598987.34,3724598987.93,3659624248.38,0.0,internal_timestamp,478.260009766,379307,1450635448,5.70039987564,3.34954986572,34.0785694105,1029.07179755,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3371',)",3659624259.39,2,33.4968986511,3724598987.34,3724598987.93,3659624259.39,0.0,internal_timestamp,477.380004883,385921,1450635459,5.70580005646,3.34968986511,34.0751519953,1029.06434618,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3372',)",3659624270.38,2,33.4961013794,3724598987.34,3724598987.93,3659624270.38,0.0,internal_timestamp,476.559997559,382853,1450635470,5.71029996872,3.34961013794,34.0701284078,1029.05602527,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3373',)",3659624281.39,2,33.5007019043,3724598987.34,3724598987.93,3659624281.39,0.0,internal_timestamp,475.5,386323,1450635481,5.71770000458,3.35007019043,34.068405873,1029.04881536,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3374',)",3659624292.38,2,33.5159988403,3724598987.34,3724598987.93,3659624292.38,0.0,internal_timestamp,474.510009766,381876,1450635492,5.73850011826,3.35159988403,34.0652525604,1029.03901109,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3375',)",3659624303.39,2,33.5261001587,3724598987.34,3724598987.93,3659624303.39,0.0,internal_timestamp,473.549987793,388978,1450635503,5.75220012665,3.35261001587,34.0633568017,1029.03128044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3376',)",3659624314.39,2,33.5401000977,3724598987.34,3724598987.93,3659624314.39,0.0,internal_timestamp,472.480010986,385080,1450635514,5.76929998398,3.35401000977,34.0624970797,1029.0234044,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3377',)",3659624325.39,2,33.5491981506,3724598987.34,3724598987.93,3659624325.39,0.0,internal_timestamp,471.279998779,390542,1450635525,5.77990007401,3.35491981506,34.0627016024,1029.01663779,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3378',)",3659624336.39,2,33.5559997559,3724598987.34,3724598987.93,3659624336.39,0.0,internal_timestamp,470.049987793,394124,1450635536,5.78849983215,3.35559997559,34.0623397061,1029.00955477,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3379',)",3659624347.39,2,33.5611000061,3724598987.34,3724598987.93,3659624347.39,0.0,internal_timestamp,468.890014648,387247,1450635547,5.79449987411,3.35611000061,34.0626360301,1029.00365952,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3380',)",3659624358.39,2,33.5624008179,3724598987.34,3724598987.93,3659624358.39,0.0,internal_timestamp,467.779998779,391143,1450635558,5.79629993439,3.35624008179,34.0628426329,1028.99848576,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3381',)",3659624369.4,2,33.5707015991,3724598987.34,3724598987.93,3659624369.4,0.0,internal_timestamp,466.809997559,395788,1450635569,5.80530023575,3.35707015991,34.0636390113,1028.99345366,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3382',)",3659624380.39,2,33.5713996887,3724598987.34,3724598987.93,3659624380.39,0.0,internal_timestamp,465.820007324,391166,1450635580,5.80679988861,3.35713996887,34.0634084195,1028.98852682,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3383',)",3659624391.39,2,33.5741004944,3724598987.34,3724598987.93,3659624391.39,0.0,internal_timestamp,464.859985352,393177,1450635591,5.80980014801,3.35741004944,34.0639133255,1028.98411534,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3384',)",3659624402.4,2,33.5746994019,3724598987.34,3724598987.93,3659624402.4,0.0,internal_timestamp,463.929992676,398561,1450635602,5.81069993973,3.35746994019,34.0641438764,1028.97990734,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3385',)",3659624413.4,2,33.5848007202,3724598987.34,3724598987.93,3659624413.4,0.0,internal_timestamp,463.089996338,401957,1450635613,5.82280015945,3.35848007202,34.0637900648,1028.97414966,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3386',)",3659624424.4,2,33.59400177,3724598987.34,3724598987.93,3659624424.4,0.0,internal_timestamp,462.290008545,396122,1450635624,5.83449983597,3.359400177,34.0628033136,1028.9681299,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3387',)",3659624435.4,2,33.6050987244,3724598987.34,3724598987.93,3659624435.4,0.0,internal_timestamp,461.380004883,401055,1450635635,5.84889984131,3.36050987244,34.0612945764,1028.96083011,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3388',)",3659624446.41,2,33.6231994629,3724598987.34,3724598987.93,3659624446.41,0.0,internal_timestamp,460.359985352,411031,1450635646,5.87419986725,3.36231994629,34.0567852734,1028.94919391,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3389',)",3659624457.4,2,33.6310997009,3724598987.34,3724598987.93,3659624457.4,0.0,internal_timestamp,459.269989014,399122,1450635657,5.8845000267,3.36310997009,34.0558794898,1028.94209082,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3390',)",3659624468.4,2,33.6394996643,3724598987.34,3724598987.93,3659624468.4,0.0,internal_timestamp,458.220001221,403139,1450635668,5.89559984207,3.36394996643,34.0547136016,1028.93485798,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3391',)",3659624479.41,2,33.6502990723,3724598987.34,3724598987.93,3659624479.41,0.0,internal_timestamp,457.190002441,409128,1450635679,5.91190004349,3.36502990723,34.051021368,1028.92502526,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3392',)",3659624490.4,2,33.6586990356,3724598987.34,3724598987.93,3659624490.4,0.0,internal_timestamp,456.299987793,403079,1450635690,5.92360019684,3.36586990356,34.0491743122,1028.91790697,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3393',)",3659624501.41,2,33.6664009094,3724598987.34,3724598987.93,3659624501.41,0.0,internal_timestamp,455.260009766,406411,1450635701,5.93370008469,3.36664009094,34.0482200671,1028.91101871,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3394',)",3659624512.41,2,33.6689987183,3724598987.34,3724598987.93,3659624512.41,0.0,internal_timestamp,454.230010986,410161,1450635712,5.93769979477,3.36689987183,34.0476381559,1028.90529377,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3395',)",3659624523.4,2,33.6791000366,3724598987.34,3724598987.94,3659624523.4,0.0,internal_timestamp,453.279998779,404602,1450635723,5.95120000839,3.36791000366,34.0459278041,1028.89776206,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3396',)",3659624534.41,2,33.6838989258,3724598987.34,3724598987.94,3659624534.41,0.0,internal_timestamp,452.429992676,409730,1450635734,5.9563999176,3.36838989258,34.0465270096,1028.89362976,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3397',)",3659624545.4,2,33.6898002625,3724598987.34,3724598987.94,3659624545.4,0.0,internal_timestamp,451.640014648,404994,1450635745,5.96350002289,3.36898002625,34.0464309543,1028.88896809,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3398',)",3659624556.41,2,33.7075996399,3724598987.34,3724598987.94,3659624556.41,0.0,internal_timestamp,450.829986572,410788,1450635756,5.98400020599,3.37075996399,34.0462813742,1028.88235504,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3399',)",3659624567.42,2,33.7191009521,3724598987.34,3724598987.94,3659624567.42,0.0,internal_timestamp,449.980010986,415493,1450635767,5.99800014496,3.37191009521,34.0455889848,1028.8760106,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3400',)",3659624578.41,2,33.7307014465,3724598987.34,3724598987.94,3659624578.41,0.0,internal_timestamp,448.989990234,409064,1450635778,6.0123000145,3.37307014465,34.0447751462,1028.86888576,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3401',)",3659624589.41,2,33.7256011963,3724598987.34,3724598987.94,3659624589.41,0.0,internal_timestamp,447.989990234,413669,1450635789,6.00839996338,3.37256011963,34.0434493738,1028.86378507,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3402',)",3659624600.42,2,33.7244987488,3724598987.34,3724598987.94,3659624600.42,0.0,internal_timestamp,447.059997559,420401,1450635800,6.00909996033,3.37244987488,34.0419692845,1028.85825886,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3403',)",3659624611.42,2,33.7235984802,3724598987.34,3724598987.94,3659624611.42,0.0,internal_timestamp,446.209991455,415693,1450635811,6.00920009613,3.37235984802,34.0412770344,1028.85380102,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3404',)",3659624622.42,2,33.7238006592,3724598987.34,3724598987.94,3659624622.42,0.0,internal_timestamp,445.410003662,419961,1450635822,6.01039981842,3.37238006592,34.040696333,1028.84951102,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3405',)",3659624633.43,2,33.7352981567,3724598987.34,3724598987.94,3659624633.43,0.0,internal_timestamp,444.679992676,425036,1450635833,6.02440023422,3.37352981567,34.039939263,1028.84366386,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3406',)",3659624644.42,2,33.7540016174,3724598987.34,3724598987.94,3659624644.42,0.0,internal_timestamp,443.899993896,419884,1450635844,6.04680013657,3.37540016174,34.0388800731,1028.83620455,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3407',)",3659624655.43,2,33.7597999573,3724598987.34,3724598987.94,3659624655.43,0.0,internal_timestamp,443.160003662,425555,1450635855,6.05509996414,3.37597999573,34.0374400647,1028.8305466,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3408',)",3659624666.42,2,33.7694015503,3724598987.34,3724598987.94,3659624666.42,0.0,internal_timestamp,442.450012207,419821,1450635866,6.06839990616,3.37694015503,34.0352463202,1028.82375093,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3409',)",3659624677.42,2,33.7722015381,3724598987.34,3724598987.94,3659624677.42,0.0,internal_timestamp,441.869995117,423557,1450635877,6.07320022583,3.37722015381,34.0338681157,1028.81935144,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3410',)",3659624688.43,2,33.7751998901,3724598987.34,3724598987.94,3659624688.43,0.0,internal_timestamp,441.170013428,427220,1450635888,6.07590007782,3.37751998901,34.0348704299,1028.81656128,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3411',)",3659624699.42,2,33.8137016296,3724598987.34,3724598987.94,3659624699.42,0.0,internal_timestamp,440.410003662,420003,1450635899,6.12220001221,3.38137016296,34.0320700479,1028.80454499,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3412',)",3659624710.43,2,33.8199005127,3724598987.34,3724598987.94,3659624710.43,0.0,internal_timestamp,439.570007324,426035,1450635910,6.12909984589,3.38199005127,34.0325233481,1028.80010491,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3413',)",3659624721.43,2,33.8614997864,3724598987.34,3724598987.94,3659624721.43,0.0,internal_timestamp,438.619995117,427674,1450635921,6.17869997025,3.38614997864,34.029966539,1028.78693171,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3414',)",3659624732.44,2,33.9117012024,3724598987.34,3724598987.94,3659624732.44,0.0,internal_timestamp,437.670013428,435863,1450635932,6.23969984055,3.39117012024,34.0256243272,1028.77075658,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3415',)",3659624743.42,2,33.9239997864,3724598987.34,3724598987.94,3659624743.42,0.0,internal_timestamp,436.730010986,423063,1450635943,6.25180006027,3.39239997864,34.0277364426,1028.76643766,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3416',)",3659624754.43,2,33.932598114,3724598987.34,3724598987.94,3659624754.43,0.0,internal_timestamp,435.890014648,427241,1450635954,6.26170015335,3.3932598114,34.0278655417,1028.7613206,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3417',)",3659624765.43,2,33.9352989197,3724598987.34,3724598987.94,3659624765.43,0.0,internal_timestamp,435.190002441,433861,1450635965,6.26410007477,3.39352989197,34.0288259991,1028.75853584,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3418',)",3659624776.43,2,33.9398994446,3724598987.34,3724598987.94,3659624776.43,0.0,internal_timestamp,434.529998779,426543,1450635976,6.26970005035,3.39398994446,34.0286954063,1028.75463363,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3419',)",3659624787.43,2,33.9454994202,3724598987.34,3724598987.94,3659624787.43,0.0,internal_timestamp,433.880004883,430552,1450635987,6.27710008621,3.39454994202,34.027880008,1028.74998936,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3420',)",3659624798.43,2,33.9459991455,3724598987.34,3724598987.94,3659624798.43,0.0,internal_timestamp,433.209991455,433479,1450635998,6.27740001678,3.39459991455,34.0284649635,1028.74733728,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3421',)",3659624809.44,2,33.9486999512,3724598987.34,3724598987.94,3659624809.44,0.0,internal_timestamp,432.390014648,436067,1450636009,6.2811999321,3.39486999512,34.028088703,1028.74275747,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3422',)",3659624820.44,2,33.9502983093,3724598987.34,3724598987.94,3659624820.44,0.0,internal_timestamp,431.660003662,440291,1450636020,6.28310012817,3.39502983093,34.0283327027,1028.73934071,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3423',)",3659624831.44,2,33.9506988525,3724598987.34,3724598987.94,3659624831.44,0.0,internal_timestamp,431.049987793,435117,1450636031,6.28369998932,3.39506988525,34.0284790858,1028.73657711,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3424',)",3659624842.44,2,33.952999115,3724598987.34,3724598987.94,3659624842.44,0.0,internal_timestamp,430.450012207,440823,1450636042,6.28700017929,3.3952999115,34.0280469334,1028.73303067,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3425',)",3659624853.44,2,33.9597015381,3724598987.34,3724598987.94,3659624853.44,0.0,internal_timestamp,429.779998779,444958,1450636053,6.29580020905,3.39597015381,34.0270740849,1028.72797619,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3426',)",3659624864.44,2,33.9665985107,3724598987.34,3724598987.94,3659624864.44,0.0,internal_timestamp,429.230010986,436851,1450636064,6.30469989777,3.39665985107,34.0261597769,1028.72350339,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3427',)",3659624875.44,2,33.9665985107,3724598987.34,3724598987.94,3659624875.44,0.0,internal_timestamp,428.660003662,440390,1450636075,6.30480003357,3.39665985107,34.0263381347,1028.72101759,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3428',)",3659624886.44,2,33.9664001465,3724598987.34,3724598987.94,3659624886.44,0.0,internal_timestamp,428.040008545,442037,1450636086,6.30469989777,3.39664001465,34.0265194578,1028.71833276,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3429',)",3659624897.45,2,33.9664001465,3724598987.34,3724598987.94,3659624897.45,0.0,internal_timestamp,427.489990234,446532,1450636097,6.30480003357,3.39664001465,34.0266880892,1028.71593085,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3430',)",3659624908.44,2,33.9664001465,3724598987.34,3724598987.94,3659624908.44,0.0,internal_timestamp,426.929992676,439532,1450636108,6.30509996414,3.39664001465,34.0266626581,1028.71330289,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3431',)",3659624919.44,2,33.9664001465,3724598987.34,3724598987.94,3659624919.44,0.0,internal_timestamp,426.410003662,441708,1450636119,6.30550003052,3.39664001465,34.0265180074,1028.71075063,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3432',)",3659624930.45,2,33.9664001465,3724598987.34,3724598987.94,3659624930.45,0.0,internal_timestamp,425.880004883,447117,1450636130,6.30579996109,3.39664001465,34.0264779567,1028.70824861,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3433',)",3659624941.45,2,33.9664001465,3724598987.34,3724598987.94,3659624941.45,0.0,internal_timestamp,425.239990234,447741,1450636141,6.30609989166,3.39664001465,34.026491596,1028.70528458,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3434',)",3659624952.45,2,33.9683990479,3724598987.34,3724598987.95,3659624952.45,0.0,internal_timestamp,424.440002441,451554,1450636152,6.3095998764,3.39683990479,34.0256223937,1028.7004497,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3435',)",3659624963.45,2,33.9740982056,3724598987.34,3724598987.95,3659624963.45,0.0,internal_timestamp,423.670013428,454267,1450636163,6.31659984589,3.39740982056,34.0253729133,1028.69575447,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3436',)",3659624974.45,2,33.9781990051,3724598987.34,3724598987.95,3659624974.45,0.0,internal_timestamp,423.0,446412,1450636174,6.32180023193,3.39781990051,34.0250869013,1028.69173791,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3437',)",3659624985.45,2,33.990398407,3724598987.34,3724598987.95,3659624985.45,0.0,internal_timestamp,422.260009766,451014,1450636185,6.33710002899,3.3990398407,34.0237938787,1028.6852072,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3438',)",3659624996.46,2,33.9948005676,3724598987.34,3724598987.95,3659624996.46,0.0,internal_timestamp,421.5,455827,1450636196,6.34270000458,3.39948005676,34.0234887119,1028.68070692,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3439',)",3659625007.45,2,33.9986000061,3724598987.34,3724598987.95,3659625007.45,0.0,internal_timestamp,420.739990234,451214,1450636207,6.34740018845,3.39986000061,34.0234083057,1028.67650815,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3440',)",3659625018.46,2,34.0069999695,3724598987.34,3724598987.95,3659625018.46,0.0,internal_timestamp,419.970001221,461133,1450636218,6.35780000687,3.40069999695,34.0227778472,1028.671039,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3441',)",3659625029.46,2,34.0102996826,3724598987.34,3724598987.95,3659625029.46,0.0,internal_timestamp,419.309997559,461395,1450636229,6.36170005798,3.40102996826,34.0228885376,1028.66755953,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3442',)",3659625040.46,2,34.012298584,3724598987.34,3724598987.95,3659625040.46,0.0,internal_timestamp,418.609985352,455499,1450636240,6.3642001152,3.4012298584,34.0229650558,1028.66406441,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3443',)",3659625051.46,2,34.0121002197,3724598987.34,3724598987.95,3659625051.46,0.0,internal_timestamp,417.959991455,459398,1450636251,6.36369991302,3.40121002197,34.0235588964,1028.66162233,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3444',)",3659625062.45,2,34.0121002197,3724598987.34,3724598987.95,3659625062.45,0.0,internal_timestamp,417.179992676,452821,1450636262,6.36429977417,3.40121002197,34.0233423365,1028.65779432,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
